Andrew Bogut,MIL,26,65,2297,16.7,.496,.005,.292,9.8,27.1,18.3,10.4,1.1,5.8,13.0,19.6,0.3,5.1,5.4,.112,-2.6,5.0,2.4,2.6
Matt Bonner,SAS,30,66,1432,13.5,.617,.620,.116,5.0,14.2,9.7,6.2,0.9,1.0,6.5,13.4,3.0,1.4,4.4,.147,2.1,-0.1,2.0,1.5
Trevor Booker,WAS,23,65,1063,15.3,.582,.004,.399,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,1.8,0.8,2.6,.119,-1.0,0.3,-0.7,0.3
Carlos Boozer,CHI,29,59,1882,18.8,.542,.000,.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,1.9,3.9,5.8,.149,-0.7,1.4,0.7,1.3
Chris Bosh,MIA,26,77,2795,19.4,.569,.024,.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,.177,0.1,0.3,0.4,1.7
Earl Boykins,MIL,34,57,862,17.6,.526,.202,.233,2.0,5.6,3.7,30.9,2.4,0.3,11.8,23.9,1.1,1.1,2.3,.125,0.8,-1.8,-1.0,0.2
Craig Brackins,PHI,23,3,33,0.1,.250,.313,.000,7.0,7.0,7.0,4.6,1.6,0.0,0.0,22.3,-0.1,0.0,-0.1,-0.154,-7.8,-3.7,-11.5,-0.1
Avery Bradley,BOS,20,31,162,2.2,.360,.075,.179,3.2,9.3,6.5,11.9,3.0,0.0,18.1,26.1,-0.8,0.3,-0.5,-0.139,-9.6,0.0,-9.7,-0.3
Elton Brand,PHI,31,81,2809,18.5,.553,.001,.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,.161,0.5,1.9,2.4,3.1
Corey Brewer,TOT,24,69,1510,11.0,.482,.230,.393,4.2,8.9,6.5,9.1,3.3,0.8,13.2,18.8,-0.1,1.3,1.1,.036,-1.7,0.5,-1.3,0.3
Ronnie Brewer,CHI,25,81,1781,13.8,.518,.063,.311,3.7,13.2,8.6,12.1,3.2,0.9,10.2,13.9,1.7,3.8,5.4,.147,-1.4,3.2,1.8,1.7
Jon Brockman,MIL,23,63,677,9.6,.567,.000,.628,12.4,19.4,15.8,4.2,1.1,0.3,16.7,10.0,0.8,1.0,1.9,.132,-3.0,0.7,-2.2,0.0
Aaron Brooks,TOT,26,59,1284,13.1,.489,.402,.239,1.8,5.2,3.5,28.9,1.3,0.2,13.2,25.9,0.7,0.4,1.1,.040,0.4,-4.0,-3.5,-0.5
Derrick Brown,TOT,23,49,576,12.9,.588,.076,.458,8.5,12.2,10.3,9.5,1.8,1.4,18.2,15.5,0.5,0.5,1.0,.083,-1.4,0.1,-1.3,0.1
Kwame Brown,CHA,28,66,1714,12.8,.550,.000,.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,1.8,1.7,3.5,.097,-2.2,-0.1,-2.3,-0.1
Shannon Brown,LAL,25,82,1568,13.6,.518,.330,.157,2.6,8.5,5.7,10.0,2.3,0.8,9.8,22.2,1.1,1.9,3.1,.093,-0.6,-1.1,-1.7,0.1
Kobe Bryant,LAL,32,82,2779,23.9,.548,.217,.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,.178,4.7,-0.9,3.8,4.1
Chase Budinger,HOU,22,78,1738,14.2,.534,.418,.210,3.4,15.0,9.2,11.5,1.2,0.7,8.5,19.9,2.2,1.2,3.4,.095,0.6,-1.3,-0.7,0.6
Caron Butler,DAL,30,29,867,14.2,.523,.172,.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5,25.1,0.2,1.0,1.2,.067,-1.4,0.0,-1.4,0.1
Rasual Butler,TOT,31,47,770,6.2,.446,.574,.114,1.5,10.1,5.9,5.3,0.5,1.5,8.8,15.8,-0.5,0.3,-0.1,-0.009,-3.4,-1.9,-5.3,-0.6
Andrew Bynum,LAL,23,54,1500,21.1,.606,.000,.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,3.8,2.8,6.6,.210,0.5,2.8,3.3,2.0
Will Bynum,DET,28,61,1125,15.2,.524,.123,.300,1.6,6.7,4.0,28.6,2.5,0.3,15.3,22.5,1.1,0.4,1.5,.066,-0.2,-2.9,-3.1,-0.3
Jose Calderon,TOR,29,68,2102,16.3,.522,.262,.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,3.2,0.4,3.7,.084,1.4,-2.7,-1.3,0.4
Marcus Camby,POR,36,59,1540,14.8,.426,.003,.238,13.8,35.2,24.1,11.7,1.4,5.0,16.0,11.7,0.8,3.0,3.7,.116,-2.9,5.2,2.3,1.7
Derrick Caracter,LAL,22,41,215,10.0,.532,.000,.348,10.3,12.2,11.3,5.1,1.0,3.5,20.0,20.2,0.0,0.3,0.3,.057,-4.5,-0.3,-4.9,-0.2
Brian Cardinal,DAL,33,56,618,9.7,.672,.870,.180,2.0,8.9,5.6,9.1,2.0,0.9,13.6,9.5,1.0,0.7,1.7,.132,1.1,1.3,2.4,0.7
Rodney Carney,TOT,26,27,336,10.8,.521,.345,.245,4.3,12.1,8.1,4.8,1.8,1.1,11.6,18.1,0.1,0.2,0.3,.038,-2.5,-2.3,-4.9,-0.2
DeMarre Carroll,TOT,24,12,50,8.7,.388,.000,.167,4.7,14.5,9.6,10.7,1.0,1.6,0.0,11.6,0.0,0.0,0.1,.066,-4.5,-1.3,-5.8,0.0
Matt Carroll,CHA,30,54,582,12.2,.530,.231,.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,0.3,0.5,0.8,.062,-2.3,-2.0,-4.3,-0.3
Anthony Carter,TOT,35,33,463,9.2,.502,.377,.075,1.7,10.9,6.3,21.3,2.9,1.0,26.3,14.3,-0.2,0.4,0.2,.023,-2.8,0.1,-2.8,-0.1
Vince Carter,TOT,34,73,2051,14.8,.528,.360,.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,2.0,1.9,3.8,.089,1.0,-0.7,0.3,1.2
Omri Casspi,SAC,22,71,1702,11.7,.517,.452,.185,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,1.1,1.3,2.5,.069,-0.6,-0.7,-1.3,0.3
Mario Chalmers,MIA,24,70,1579,10.3,.538,.595,.160,1.0,9.5,5.5,16.8,2.5,0.3,18.0,15.0,0.7,2.3,2.9,.089,-0.3,0.3,0.0,0.8
Tyson Chandler,DAL,28,74,2059,18.4,.697,.000,.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,5.8,3.5,9.4,.218,0.5,1.7,2.2,2.2
Wilson Chandler,TOT,23,72,2401,14.6,.537,.336,.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,2.1,1.9,3.9,.079,-0.1,-0.5,-0.5,0.9
Josh Childress,PHO,27,54,894,13.0,.567,.075,.276,8.9,11.1,10.0,7.0,1.9,1.9,15.5,14.3,0.8,0.6,1.4,.076,-0.7,1.3,0.5,0.6
Earl Clark,TOT,23,42,464,10.1,.456,.032,.297,9.5,15.7,12.7,3.1,0.9,3.0,13.5,20.5,-0.4,0.7,0.3,.030,-5.9,-0.1,-6.0,-0.5
Jarron Collins,TOT,32,28,181,1.6,.374,.000,.476,9.1,6.4,7.9,1.5,1.1,0.4,21.6,8.1,-0.1,0.1,-0.1,-0.016,-5.4,-0.8,-6.2,-0.2
Jason Collins,ATL,32,49,593,5.4,.539,.014,.577,6.1,14.5,10.4,5.3,0.8,1.2,22.6,9.2,0.1,0.5,0.6,.049,-4.4,0.5,-3.9,-0.3
Sherron Collins,CHA,23,20,66,3.6,.334,.400,.040,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,-0.2,0.0,-0.2,-0.121,-6.9,-3.3,-10.2,-0.1
Darren Collison,IND,23,79,2360,15.6,.534,.143,.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,2.1,2.2,4.3,.087,0.2,-0.9,-0.7,0.8
Nick Collison,OKC,30,71,1524,10.8,.600,.000,.302,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,2.1,1.5,3.6,.113,-0.3,1.4,1.0,1.2
Mike Conley,MEM,23,81,2872,15.9,.521,.228,.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,.111,1.4,-0.1,1.3,2.4
Brian Cook,LAC,30,40,447,11.6,.534,.465,.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.6,.064,-1.8,-1.6,-3.5,-0.2
Daequan Cook,OKC,23,43,598,12.8,.630,.851,.110,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,1.2,0.4,1.6,.126,2.5,-2.7,-0.2,0.3
Marcus Cousin,UTA,24,4,18,7.8,.667,.000,.000,0.0,20.3,10.1,0.0,0.0,4.5,25.0,10.2,0.0,0.0,0.0,.008,-7.5,-2.4,-9.9,0.0
DeMarcus Cousins,SAC,20,81,2309,14.6,.484,.018,.400,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,-1.9,2.9,1.1,.022,-2.9,1.5,-1.4,0.4
Jamal Crawford,ATL,30,76,2297,14.2,.545,.399,.297,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,1.9,1.4,3.4,.071,0.7,-2.7,-2.0,0.0
Jordan Crawford,TOT,22,42,1027,11.8,.456,.256,.168,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,-1.0,0.5,-0.6,-0.026,-1.4,-2.5,-3.8,-0.5
Dante Cunningham,TOT,23,78,1637,10.7,.483,.028,.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,0.3,1.7,2.0,.060,-3.2,0.5,-2.8,-0.3
Stephen Curry,GSW,22,74,2489,19.4,.595,.325,.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,.128,3.5,-1.6,1.9,2.4
Samuel Dalembert,SAC,29,80,1938,14.1,.509,.004,.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,0.4,2.5,2.9,.072,-3.6,1.6,-2.0,0.0
Erick Dampier,MIA,35,51,815,9.7,.591,.011,.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,0.5,1.4,1.9,.109,-2.8,3.0,0.3,0.5
Antonio Daniels,PHI,35,4,35,6.7,.510,.400,.400,0.0,16.5,8.2,7.9,0.0,0.0,14.5,9.1,0.0,0.0,0.0,.044,-4.9,-1.1,-6.0,0.0
Marquis Daniels,BOS,30,49,938,11.7,.527,.091,.246,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,0.3,1.7,2.0,.103,-2.3,2.6,0.3,0.6
Baron Davis,TOT,31,58,1649,17.0,.506,.345,.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,1.5,1.3,2.8,.081,2.2,-1.5,0.7,1.1
Ed Davis,TOR,21,65,1602,15.8,.583,.000,.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,2.9,1.1,4.0,.119,-0.1,0.5,0.3,0.9
Glen Davis,BOS,25,78,2298,12.8,.499,.019,.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,0.6,4.3,4.9,.102,-2.8,1.4,-1.4,0.3
Austin Daye,DET,22,72,1446,13.0,.518,.365,.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,1.2,0.9,2.1,.070,-0.6,-0.7,-1.3,0.3
Carlos Delfino,MIL,28,49,1590,13.1,.517,.554,.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,0.9,2.6,3.5,.105,0.6,1.5,2.1,1.6
Luol Deng,CHI,25,82,3208,15.5,.549,.288,.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,.149,1.2,1.0,2.2,3.4
DeMar DeRozan,TOR,21,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,.055,-0.6,-1.9,-2.4,-0.3
Boris Diaw,CHA,28,82,2778,13.9,.558,.292,.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,2.4,2.3,4.8,.082,0.8,0.7,1.5,2.5
Ike Diogu,LAC,27,36,470,13.7,.590,.000,.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.7,0.3,1.0,.104,-2.9,-4.7,-7.6,-0.7
DeSagana Diop,CHA,29,16,181,5.4,.347,.000,.458,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,-0.3,0.3,-0.1,-0.016,-7.4,4.2,-3.3,-0.1
Keyon Dooling,MIL,30,80,1757,11.3,.509,.451,.181,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,0.8,2.1,2.9,.080,-1.0,-1.2,-2.2,-0.1
Joey Dorsey,TOR,27,43,522,14.2,.529,.000,.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,0.2,0.5,0.8,.072,-1.6,1.6,0.0,0.3
Toney Douglas,NYK,24,81,1971,15.2,.534,.507,.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,3.0,1.2,4.2,.101,2.5,-1.8,0.7,1.4
Chris Douglas-Roberts,MIL,24,44,884,11.5,.517,.168,.326,0.9,11.0,5.8,9.8,1.8,1.2,10.1,18.4,0.4,1.3,1.6,.088,-2.8,0.6,-2.3,-0.1
Zabian Dowdell,PHO,26,24,292,11.7,.457,.080,.136,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,-0.4,0.2,-0.1,-0.019,-3.5,-1.0,-4.6,-0.2
Goran Dragic,TOT,24,70,1234,13.2,.524,.351,.302,3.3,9.9,6.6,25.6,2.1,0.6,19.0,22.4,0.2,0.8,1.0,.040,-0.3,-1.2,-1.5,0.2
Jared Dudley,PHO,25,82,2140,15.6,.598,.402,.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,4.2,1.4,5.6,.126,2.6,0.2,2.8,2.5
Chris Duhon,ORL,28,51,774,5.6,.446,.403,.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12.0,-0.7,0.9,0.2,.014,-4.7,-0.4,-5.1,-0.6
Tim Duncan,SAS,34,76,2156,21.9,.537,.005,.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4.0,7.7,.171,-0.1,3.9,3.8,3.2
Mike Dunleavy,IND,30,61,1683,14.6,.593,.488,.240,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,2.6,1.9,4.5,.129,1.1,0.2,1.3,1.4
Ronald Dupree,TOR,30,3,13,0.5,.250,.250,.000,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.094,-8.2,-2.5,-10.7,0.0
Kevin Durant,OKC,22,78,3038,23.6,.589,.269,.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,.189,3.7,-0.8,2.9,3.7
Devin Ebanks,LAL,21,20,118,19.4,.507,.098,.451,14.9,11.1,13.0,2.8,1.8,3.2,8.9,25.9,0.2,0.2,0.4,.144,-1.8,-2.5,-4.3,-0.1
Wayne Ellington,MIN,23,62,1181,8.6,.488,.305,.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.1,0.1,0.3,.010,-2.2,-2.3,-4.6,-0.8
Monta Ellis,GSW,25,80,3227,18.6,.536,.235,.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6.0,.089,2.0,-1.8,0.2,1.8
Francisco Elson,UTA,34,62,610,8.9,.529,.000,.274,6.9,16.0,11.4,7.9,1.8,1.9,20.2,11.9,0.1,0.5,0.6,.046,-3.5,0.4,-3.1,-0.2
Melvin Ely,DEN,32,30,366,8.3,.573,.000,.412,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9.0,0.3,0.3,0.6,.083,-2.0,1.0,-1.0,0.1
Semih Erden,TOT,24,41,595,10.3,.593,.000,.541,7.9,15.8,12.1,5.1,1.3,3.1,19.8,13.7,0.3,1.1,1.4,.115,-3.0,2.5,-0.5,0.2
Jeremy Evans,UTA,23,49,463,18.8,.678,.009,.322,9.3,16.1,12.6,8.5,1.9,3.0,12.6,14.9,1.2,0.4,1.6,.167,1.0,0.2,1.2,0.4
Maurice Evans,TOT,32,73,1549,9.1,.513,.394,.137,3.9,8.0,5.9,4.5,1.1,0.7,6.8,14.2,1.0,0.7,1.7,.054,-1.3,-1.6,-2.9,-0.4
Reggie Evans,TOR,30,30,798,12.4,.466,.010,.854,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,0.5,0.8,1.3,.077,-1.8,1.4,-0.4,0.3
Tyreke Evans,SAC,21,57,2107,14.4,.482,.159,.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,-0.1,1.7,1.6,.036,-0.6,0.1,-0.5,0.8
Patrick Ewing,NOH,26,7,19,0.6,.222,.400,.800,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,-0.1,0.0,-0.1,-0.158,-8.7,-0.6,-9.3,0.0
Christian Eyenga,CLE,21,44,947,9.0,.476,.297,.092,3.2,12.0,7.5,6.2,1.9,2.3,12.9,17.5,-0.8,0.5,-0.3,-0.016,-3.6,-0.1,-3.7,-0.4
Jordan Farmar,NJN,24,73,1796,14.1,.504,.467,.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.8,1.0,1.9,.050,1.2,-2.1,-0.9,0.5
Derrick Favors,TOT,19,78,1535,13.8,.542,.000,.416,12.9,19.1,16.0,4.2,1.0,3.5,13.5,17.1,1.5,1.4,2.9,.091,-2.1,0.0,-2.1,0.0
Raymond Felton,TOT,26,75,2737,16.6,.524,.327,.240,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,3.6,1.8,5.4,.094,2.0,-1.7,0.3,1.6
