Alex Abrines,OKC,25,16,318,6.5,.490,.767,.100,0.6,7.1,3.8,4.9,1.6,1.1,7.8,13.0,0.0,0.4,0.4,.065,-2.7,0.1,-2.5,0.0
Jaylen Adams,ATL,22,4,13,7.5,.375,1.000,.000,0.0,16.4,8.0,10.3,0.0,6.5,0.0,12.6,0.0,0.0,0.0,-0.012,-4.7,0.1,-4.6,0.0
Steven Adams,OKC,25,18,616,21.0,.593,.000,.412,15.0,16.8,15.9,7.4,2.1,2.2,10.0,17.2,1.5,1.1,2.6,.203,1.3,2.7,4.0,0.9
Bam Adebayo,MIA,21,19,361,17.5,.579,.031,.660,10.8,27.6,19.1,9.5,1.5,3.3,14.9,16.9,0.6,0.6,1.2,.154,-1.7,2.5,0.7,0.2
DeVaughn Akoon-Purcell,DEN,25,5,18,2.3,.282,.500,.250,6.1,12.1,9.1,22.2,2.7,0.0,10.1,23.4,-0.1,0.0,0.0,-0.092,-5.5,-0.8,-6.3,0.0
LaMarcus Aldridge,SAS,33,20,701,17.4,.488,.028,.300,11.2,22.9,16.7,11.3,0.6,2.8,9.8,25.3,0.4,0.7,1.1,.074,-2.2,0.5,-1.8,0.0
Grayson Allen,UTA,23,14,147,4.4,.491,.636,.418,0.8,1.6,1.2,6.2,0.3,0.0,13.3,22.1,-0.2,0.0,-0.2,-0.053,-3.9,-5.5,-9.3,-0.3
Jarrett Allen,BRK,20,19,521,21.0,.622,.096,.471,11.2,21.8,16.3,8.5,1.0,4.6,10.0,17.1,1.4,0.6,2.0,.183,1.1,2.2,3.3,0.7
Al-Farouq Aminu,POR,28,20,589,10.4,.519,.580,.238,4.6,23.0,14.2,1.8,1.6,1.2,8.7,12.3,0.3,0.8,1.1,.092,-1.6,0.9,-0.8,0.2
Justin Anderson,ATL,25,3,34,11.7,.523,.400,.333,0.0,6.3,3.1,0.0,4.0,2.5,10.4,23.2,0.0,0.0,0.0,.005,-4.9,-2.3,-7.3,0.0
Kyle Anderson,MEM,25,19,574,10.1,.473,.101,.220,4.1,20.7,12.3,14.2,2.1,2.3,17.3,11.6,-0.1,1.0,0.9,.075,-4.1,4.0,0.0,0.3
Ryan Anderson,PHO,30,12,245,5.6,.434,.554,.250,5.6,13.1,9.3,8.9,0.6,0.3,13.9,13.0,-0.2,0.0,-0.1,-0.024,-3.3,-1.7,-5.0,-0.2
Ike Anigbogu,IND,20,3,6,-6.0,.000,.000,.000,19.7,37.9,29.0,19.3,0.0,15.7,25.0,29.5,-0.1,0.0,-0.1,-0.487,-22.3,9.1,-13.3,0.0
Giannis Antetokounmpo,MIL,24,19,641,28.4,.615,.141,.490,8.4,30.0,19.9,28.1,2.0,3.3,16.3,32.0,1.9,1.4,3.2,.243,4.1,4.8,8.9,1.8
Carmelo Anthony,HOU,34,10,294,11.5,.513,.529,.182,3.4,18.6,10.6,2.8,0.7,2.0,5.8,20.8,0.1,0.1,0.2,.040,-2.7,-3.3,-6.0,-0.3
OG Anunoby,TOR,21,15,332,10.9,.547,.500,.100,3.4,8.1,5.9,3.6,1.6,1.2,6.7,17.1,0.2,0.4,0.6,.085,-0.1,-0.6,-0.7,0.1
Ryan Arcidiacono,CHI,24,20,566,11.5,.634,.699,.124,0.6,9.2,4.9,21.3,1.4,0.1,12.5,10.5,0.9,0.3,1.2,.102,0.3,-1.3,-1.0,0.1
Trevor Ariza,PHO,33,17,591,10.1,.533,.655,.228,1.4,16.8,9.1,13.9,1.5,1.0,14.0,13.8,0.2,0.3,0.4,.037,-0.7,0.2,-0.6,0.2
D.J. Augustin,ORL,31,21,574,15.4,.603,.494,.316,2.2,7.2,4.6,27.6,0.9,0.0,11.8,15.4,1.4,0.2,1.6,.134,1.7,-2.6,-0.9,0.2
Deandre Ayton,PHO,20,19,613,20.8,.644,.009,.210,8.8,28.1,18.5,15.0,0.9,1.9,13.8,20.8,1.4,0.5,1.8,.143,1.3,0.8,2.1,0.6
Dwayne Bacon,CHO,23,12,170,13.2,.599,.281,.188,1.3,14.5,7.9,8.6,0.8,0.0,9.2,19.2,0.2,0.1,0.3,.096,-0.7,-2.9,-3.5,-0.1
Marvin Bagley,SAC,19,20,479,16.9,.560,.116,.455,11.0,17.4,14.2,5.0,0.9,4.5,14.7,22.9,0.3,0.5,0.8,.078,-1.9,0.0,-1.9,0.0
Ron Baker,NYK,25,9,92,2.0,.307,.667,.500,1.1,5.9,3.4,12.2,2.1,0.0,17.0,8.0,-0.1,0.0,-0.1,-0.031,-4.3,-1.2,-5.5,-0.1
Wade Baldwin,POR,22,8,45,-5.6,.233,.267,.000,2.3,8.7,5.6,17.0,0.0,0.0,28.6,19.5,-0.3,0.0,-0.2,-0.257,-11.8,-2.1,-13.9,-0.1
Lonzo Ball,LAL,21,19,514,11.6,.499,.503,.093,3.6,17.4,10.7,21.8,1.8,0.6,18.2,15.4,0.1,0.6,0.7,.064,-0.9,0.8,-0.2,0.2
Mohamed Bamba,ORL,20,21,357,16.9,.574,.316,.145,7.9,21.6,14.5,10.0,0.8,6.4,9.5,16.7,0.5,0.5,1.0,.130,-0.9,2.9,2.0,0.4
J.J. Barea,DAL,34,17,338,17.7,.494,.310,.216,2.4,10.6,6.6,48.7,1.4,0.3,12.6,27.1,0.5,0.3,0.8,.110,2.0,-2.5,-0.5,0.1
Harrison Barnes,DAL,26,14,442,13.4,.542,.399,.321,2.1,14.0,8.2,6.4,1.3,0.6,8.7,23.3,0.3,0.4,0.7,.079,-1.1,-2.0,-3.2,-0.1
Will Barton,DEN,28,2,54,22.7,.725,.429,.190,0.0,20.1,10.1,17.3,0.9,3.4,11.6,20.4,0.2,0.1,0.3,.242,3.3,0.5,3.8,0.1
Keita Bates-Diop,MIN,23,2,18,-1.0,.250,.500,.000,0.0,17.7,8.8,0.0,0.0,4.7,0.0,18.7,-0.1,0.0,-0.1,-0.180,-12.0,-4.1,-16.2,-0.1
Nicolas Batum,CHO,30,20,616,12.0,.572,.477,.110,4.6,15.0,9.8,15.5,1.5,1.3,20.1,14.1,0.4,0.6,1.0,.075,0.2,0.9,1.1,0.5
Aron Baynes,BOS,32,18,264,16.0,.546,.398,.361,12.0,20.0,15.9,12.0,0.7,3.4,10.3,17.5,0.5,0.5,1.0,.177,-0.1,1.6,1.5,0.2
Kent Bazemore,ATL,29,20,525,15.4,.580,.382,.256,2.5,13.8,8.1,11.7,2.7,2.9,13.8,20.9,0.2,0.5,0.8,.069,-0.7,0.9,0.2,0.3
Bradley Beal,WAS,25,20,709,18.1,.573,.416,.290,1.8,11.9,6.8,18.5,1.3,2.8,10.3,25.5,1.1,0.2,1.3,.086,2.4,-1.4,1.0,0.5
Malik Beasley,DEN,22,20,346,10.0,.550,.517,.033,1.3,12.9,7.1,6.9,1.0,0.5,9.0,16.5,0.2,0.4,0.6,.077,-1.3,-1.2,-2.6,0.0
Michael Beasley,LAL,30,4,20,6.6,.484,.111,.333,10.8,10.1,10.4,0.0,2.3,0.0,16.2,25.4,0.0,0.0,0.0,-0.032,-7.4,-5.9,-13.3,-0.1
Marco Belinelli,SAS,32,20,447,10.8,.481,.500,.207,0.9,8.3,4.5,13.2,1.4,0.5,6.1,20.7,0.1,0.3,0.4,.039,-0.8,-2.4,-3.2,-0.1
Jordan Bell,GSW,24,21,247,15.1,.636,.029,.486,5.6,17.6,11.9,13.0,2.3,6.2,15.8,8.8,0.4,0.4,0.8,.163,-0.6,4.4,3.8,0.4
DeAndre' Bembry,ATL,24,20,464,11.4,.483,.325,.292,2.9,18.8,10.7,15.6,2.4,2.7,14.3,18.0,-0.3,0.5,0.2,.021,-3.6,1.7,-1.9,0.0
Dragan Bender,PHO,21,6,26,-3.4,.250,.500,.000,8.8,17.6,13.2,10.5,0.0,0.0,27.3,18.6,-0.1,0.0,-0.1,-0.245,-10.3,-2.9,-13.2,-0.1
Davis Bertans,SAS,26,18,290,14.5,.640,.733,.163,2.5,15.2,8.5,8.8,1.2,1.7,9.8,15.3,0.5,0.2,0.8,.129,1.9,-0.7,1.2,0.2
Patrick Beverley,LAC,30,19,488,9.8,.481,.559,.181,3.7,12.5,8.4,21.5,1.3,0.8,13.3,13.7,0.3,0.5,0.8,.077,0.8,0.7,1.5,0.4
Khem Birch,ORL,26,7,40,14.0,.625,.000,.000,7.8,22.4,14.8,3.5,4.9,0.0,20.0,10.9,0.0,0.1,0.1,.114,-3.3,2.8,-0.5,0.0
Bismack Biyombo,CHO,26,8,68,11.3,.564,.000,.583,8.0,19.0,13.5,3.8,0.0,11.6,16.6,11.4,0.0,0.1,0.1,.100,-4.3,4.5,0.2,0.0
Nemanja Bjelica,SAC,30,20,491,17.2,.655,.421,.170,4.5,18.8,11.6,11.6,2.1,2.3,14.5,16.8,0.9,0.6,1.5,.142,2.1,1.4,3.5,0.7
Antonio Blakeney,CHI,22,21,384,11.8,.518,.292,.169,1.1,11.0,6.1,5.5,0.9,0.9,8.7,26.1,-0.4,0.2,-0.2,-0.026,-4.0,-3.7,-7.7,-0.6
Eric Bledsoe,MIL,29,20,589,19.6,.602,.430,.257,3.9,11.0,7.7,28.2,2.0,1.7,14.7,21.1,1.5,0.9,2.4,.195,3.6,0.9,4.5,1.0
Bogdan Bogdanovic,SAC,26,9,224,14.7,.555,.481,.142,1.4,10.1,5.7,15.8,1.0,0.0,8.2,22.6,0.3,0.1,0.4,.081,1.5,-3.3,-1.7,0.0
Bojan Bogdanovic,IND,29,20,617,16.0,.687,.411,.282,1.1,12.4,6.9,6.9,1.4,0.0,13.4,18.8,1.1,0.7,1.9,.145,2.0,-1.1,0.9,0.5
Jonah Bolden,PHI,23,6,40,6.7,.421,.636,.182,0.0,23.0,12.0,7.0,3.5,1.9,14.4,14.6,-0.1,0.1,0.0,.003,-5.7,1.8,-3.9,0.0
Devin Booker,PHO,22,16,582,17.6,.562,.401,.268,1.6,10.0,5.8,34.5,1.5,0.1,16.3,32.0,0.3,0.2,0.5,.041,3.0,-3.1,-0.1,0.3
Chris Boucher,TOR,26,3,12,48.8,.611,.500,.750,28.1,33.4,30.9,0.0,0.0,19.9,0.0,37.4,0.1,0.0,0.1,.506,5.5,-3.2,2.3,0.0
Avery Bradley,LAC,28,13,365,3.5,.401,.321,.064,2.1,4.6,3.4,7.0,1.4,1.0,13.2,15.0,-0.6,0.2,-0.4,-0.051,-3.8,0.1,-3.7,-0.2
Mikal Bridges,PHO,22,19,406,11.3,.583,.532,.211,2.0,9.0,5.5,6.8,3.0,1.2,11.8,14.6,0.2,0.3,0.5,.060,-0.4,0.0,-0.4,0.2
Miles Bridges,CHO,20,19,387,13.6,.598,.410,.190,3.1,18.0,10.6,6.0,1.4,3.2,8.1,13.7,0.5,0.5,1.0,.118,-0.3,0.9,0.6,0.3
Isaiah Briscoe,ORL,22,8,57,5.6,.462,.063,.188,0.0,7.8,3.8,19.5,0.0,0.0,10.4,14.7,0.0,0.0,0.0,-0.003,-5.8,-3.4,-9.2,-0.1
Ryan Broekhoff,DAL,28,9,34,6.3,.500,.909,.000,0.0,16.0,8.2,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,.035,-3.5,-5.8,-9.4,-0.1
Malcolm Brogdon,MIL,26,20,606,15.5,.604,.317,.154,3.6,10.4,7.2,14.8,0.8,0.6,11.3,18.7,1.2,0.6,1.8,.146,1.5,-0.4,1.0,0.5
Dillon Brooks,MEM,23,11,208,9.2,.507,.288,.273,3.3,9.5,6.3,7.5,1.9,1.8,10.9,18.3,-0.1,0.3,0.2,.049,-3.7,0.0,-3.7,-0.1
MarShon Brooks,MEM,30,17,235,12.3,.507,.318,.178,4.3,11.4,7.8,14.0,1.1,1.2,11.5,25.5,-0.2,0.3,0.1,.024,-2.9,-1.9,-4.8,-0.2
Bruce Brown,DET,22,10,145,5.8,.417,.314,.371,4.2,8.7,6.3,2.8,2.3,1.2,6.9,12.5,-0.1,0.2,0.1,.034,-4.3,0.7,-3.6,-0.1
Jaylen Brown,BOS,22,19,533,8.7,.467,.364,.218,4.2,11.3,7.7,6.7,1.1,1.9,10.3,20.4,-0.5,0.7,0.2,.022,-4.1,0.1,-4.0,-0.3
Lorenzo Brown,TOR,28,14,135,6.6,.447,.489,.044,1.7,11.9,7.1,14.0,2.1,2.4,22.1,18.4,-0.3,0.2,-0.1,-0.019,-4.9,1.4,-3.5,-0.1
Sterling Brown,MIL,23,13,107,8.6,.525,.500,.194,7.2,11.8,9.6,8.4,0.4,0.8,17.0,18.2,0.0,0.1,0.1,.047,-2.2,-1.6,-3.8,0.0
Troy Brown,WAS,19,8,42,17.3,.563,.250,.250,5.1,21.1,13.0,10.6,2.2,0.0,5.3,18.9,0.1,0.0,0.1,.125,-0.5,-2.1,-2.5,0.0
Jalen Brunson,DAL,22,16,216,9.2,.484,.347,.139,1.6,10.1,6.0,15.7,1.6,0.0,11.6,17.1,0.0,0.2,0.2,.039,-2.8,-1.5,-4.4,-0.1
Thomas Bryant,WAS,21,10,97,21.7,.612,.265,.294,11.1,18.2,14.6,11.2,1.0,6.1,9.4,18.5,0.3,0.1,0.3,.159,1.3,0.8,2.1,0.1
Reggie Bullock,DET,27,14,414,11.0,.537,.562,.200,1.7,6.4,3.9,12.1,1.2,0.4,7.8,15.4,0.5,0.3,0.8,.093,0.2,-1.1,-1.0,0.1
Trey Burke,NYK,26,18,402,18.2,.524,.271,.205,3.3,7.8,5.5,26.4,1.4,0.4,9.5,26.4,0.6,0.1,0.7,.085,2.3,-3.5,-1.2,0.1
Alec Burks,UTA,27,17,269,13.0,.547,.377,.333,0.8,10.8,5.7,12.1,1.1,1.2,10.3,23.5,0.2,0.2,0.3,.060,-1.5,-2.4,-3.9,-0.1
Deonte Burton,OKC,25,10,82,12.8,.524,.265,.088,1.2,14.3,7.6,7.3,1.7,2.1,5.4,18.4,0.1,0.1,0.2,.114,-3.5,0.1,-3.4,0.0
Jimmy Butler,TOT,29,17,606,21.9,.598,.256,.382,5.1,9.7,7.4,17.0,3.1,1.9,8.3,22.5,1.6,0.7,2.3,.181,3.4,0.7,4.2,1.0
Jose Calderon,DET,37,13,125,4.5,.353,.630,.111,2.4,6.4,4.3,13.6,1.9,1.4,12.4,10.8,-0.1,0.1,0.0,.014,-4.2,0.4,-3.8,-0.1
Kentavious Caldwell-Pope,LAL,25,19,394,10.4,.531,.528,.301,2.5,9.0,5.8,3.5,2.0,0.8,8.5,16.0,0.2,0.4,0.5,.067,-1.3,-1.2,-2.5,-0.1
Isaiah Canaan,PHO,27,18,482,7.4,.516,.548,.161,1.0,10.0,5.5,17.2,1.2,0.0,17.9,14.8,-0.1,0.1,-0.1,-0.005,-2.1,-2.0,-4.1,-0.3
Clint Capela,HOU,24,19,658,24.6,.652,.000,.311,15.5,24.9,20.0,8.6,0.7,5.2,11.6,19.1,2.2,0.6,2.8,.205,1.9,1.6,3.5,0.9
DeMarre Carroll,BRK,32,10,203,10.1,.519,.523,.523,4.1,21.2,12.4,6.7,0.5,0.4,14.0,19.4,0.1,0.1,0.2,.039,-3.0,-2.1,-5.1,-0.2
Vince Carter,ATL,42,19,340,10.3,.538,.624,.128,1.8,12.8,7.2,7.3,1.6,1.5,8.2,16.3,0.1,0.2,0.3,.039,-1.7,-1.3,-3.0,-0.1
Wendell Carter,CHI,19,21,531,16.4,.534,.116,.326,8.5,21.3,15.0,13.6,1.3,5.6,14.2,20.9,0.2,0.7,0.9,.086,-2.5,3.1,0.7,0.4
Michael Carter-Williams,HOU,27,11,110,9.2,.424,.275,.475,2.0,9.9,5.8,22.5,3.7,3.1,15.7,23.0,-0.2,0.1,-0.1,-0.029,-5.3,0.3,-4.9,-0.1
Omri Casspi,MEM,30,13,146,19.4,.630,.267,.533,3.1,22.3,12.5,12.7,2.1,1.3,6.7,18.7,0.3,0.3,0.6,.192,0.3,0.6,0.9,0.1
Willie Cauley-Stein,SAC,25,20,567,17.3,.535,.004,.283,7.9,21.4,14.6,11.3,1.7,1.5,8.5,21.5,0.6,0.6,1.2,.105,-0.8,0.6,-0.1,0.3
Tyson Chandler,TOT,36,16,272,8.9,.587,.000,.813,12.1,26.4,19.3,4.8,1.0,1.4,30.4,9.7,0.1,0.3,0.4,.067,-3.9,0.7,-3.2,-0.1
Wilson Chandler,PHI,31,11,252,8.9,.623,.458,.083,5.3,13.4,9.5,10.0,0.6,0.3,16.7,10.0,0.2,0.2,0.4,.076,-0.9,-0.6,-1.5,0.0
Marquese Chriss,HOU,21,6,29,-0.9,.333,.400,.000,7.6,12.6,9.9,5.7,0.0,5.9,16.7,27.3,-0.2,0.0,-0.1,-0.234,-11.5,-2.7,-14.2,-0.1
Gary Clark,HOU,24,18,315,9.7,.495,.924,.091,4.2,16.6,10.1,3.6,1.0,4.3,1.4,9.7,0.3,0.2,0.5,.072,-1.8,0.4,-1.4,0.0
Ian Clark,NOP,27,20,306,4.5,.456,.418,.110,1.4,9.5,5.5,10.5,0.8,0.3,15.9,15.0,-0.3,0.0,-0.2,-0.037,-3.9,-2.3,-6.1,-0.3
Jordan Clarkson,CLE,26,19,461,17.4,.539,.318,.157,5.1,9.8,7.4,14.9,1.2,0.8,10.8,28.6,0.5,0.1,0.6,.061,1.6,-3.4,-1.9,0.0
John Collins,ATL,21,5,120,19.5,.674,.163,.306,7.7,17.7,12.6,22.1,0.0,1.4,17.8,23.1,0.3,0.0,0.3,.121,1.5,-1.8,-0.2,0.1
Zach Collins,POR,21,20,399,14.6,.632,.325,.325,6.6,15.1,11.0,7.5,0.8,4.3,18.8,17.3,0.5,0.5,1.0,.120,-0.2,1.9,1.7,0.4
Darren Collison,IND,31,20,540,13.2,.508,.256,.200,2.0,7.2,4.6,22.8,2.7,0.5,13.0,16.4,0.4,0.8,1.1,.099,-0.9,0.0,-0.9,0.2
Mike Conley,MEM,31,19,637,19.6,.546,.404,.345,1.6,9.7,5.6,34.3,1.6,0.6,9.5,28.2,1.2,0.7,1.9,.144,3.6,-1.6,2.0,0.6
Pat Connaughton,MIL,26,17,305,16.6,.574,.590,.180,7.6,17.2,12.7,11.8,1.1,3.0,6.9,15.7,0.7,0.5,1.1,.180,2.2,1.5,3.7,0.4
