Arron Afflalo,DEN,24,82,2221,10.9,.576,.426,.168,3.1,9.9,6.5,9.3,1.0,1.0,10.5,14.0,2.8,1.4,4.3,.092,0.8,-0.5,0.3,1.3
Alexis Ajinca,CHA,21,6,30,6.3,.479,.000,.100,4.1,11.8,8.0,0.0,1.8,2.7,16.1,19.3,-0.1,0.0,0.0,-0.013,-8.5,-2.0,-10.4,-0.1
LaMarcus Aldridge,POR,24,78,2922,18.2,.535,.014,.260,8.1,18.6,13.3,9.9,1.3,1.3,7.4,22.9,5.5,3.3,8.8,.145,0.9,0.6,1.6,2.6
Joe Alexander,CHI,23,8,29,2.8,.273,.167,.500,7.8,11.3,9.6,9.3,1.8,2.6,0.0,11.3,0.0,0.0,0.0,.030,-5.2,1.5,-3.7,0.0
Malik Allen,DEN,31,51,456,5.9,.431,.052,.112,9.2,11.5,10.4,5.1,1.2,0.8,15.3,14.0,-0.3,0.3,0.1,.009,-4.2,-0.8,-5.0,-0.3
Ray Allen*,BOS,34,80,2819,15.2,.601,.410,.260,2.0,8.8,5.5,12.3,1.2,0.7,10.6,20.2,5.1,2.9,7.9,.135,2.3,-0.7,1.7,2.6
Tony Allen,BOS,28,54,889,14.2,.540,.020,.470,7.4,12.5,10.0,13.0,3.5,1.7,17.8,19.6,0.2,1.6,1.9,.100,-1.8,2.6,0.8,0.6
Rafer Alston,TOT,33,52,1421,8.2,.443,.377,.182,1.0,9.7,5.3,20.2,1.9,0.5,16.5,18.8,-1.6,1.2,-0.4,-0.013,-2.9,-0.8,-3.7,-0.6
Lou Amundson,PHO,27,79,1168,14.4,.562,.004,.446,13.1,19.9,16.7,3.7,1.0,4.4,14.7,14.6,1.5,1.3,2.9,.118,-1.0,1.4,0.4,0.7
Chris Andersen,DEN,31,76,1695,15.8,.631,.012,.940,10.1,22.7,16.4,2.8,1.3,6.3,14.3,10.8,3.2,2.7,5.9,.166,-1.1,3.3,2.1,1.8
David Andersen,HOU,29,63,891,12.1,.497,.229,.197,6.7,20.6,13.4,8.1,0.9,1.0,9.1,20.2,0.4,0.9,1.3,.070,-2.5,-1.3,-3.8,-0.4
Antonio Anderson,OKC,24,1,15,-1.7,.333,.000,.000,7.9,0.0,3.8,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,-0.104,-8.2,-3.1,-11.4,0.0
Ryan Anderson,ORL,21,63,911,18.1,.574,.544,.211,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,1.7,1.4,3.1,.161,2.3,-1.0,1.3,0.8
Carmelo Anthony,DEN,25,69,2634,22.2,.548,.125,.407,6.7,13.1,9.9,15.9,1.7,0.9,10.6,33.4,5.6,2.4,7.9,.145,2.7,-1.3,1.4,2.3
Joel Anthony,MIA,27,80,1322,10.2,.546,.000,.579,11.0,11.1,11.1,1.3,0.8,6.7,18.4,8.7,1.0,2.0,3.1,.111,-3.1,3.5,0.4,0.8
Gilbert Arenas,WAS,28,32,1169,18.7,.511,.294,.336,1.6,11.6,6.5,36.3,1.8,0.6,14.2,31.9,0.9,0.9,1.8,.072,3.8,-1.3,2.5,1.3
Trevor Ariza,HOU,24,72,2629,13.3,.488,.407,.228,3.3,14.7,8.8,16.7,2.4,1.1,12.8,21.2,0.1,3.1,3.2,.058,0.0,1.3,1.3,2.2
Hilton Armstrong,TOT,25,33,335,6.9,.381,.013,.405,9.2,19.2,14.1,8.8,2.3,2.7,19.1,15.5,-0.5,0.4,-0.1,-0.017,-6.1,2.0,-4.0,-0.2
Carlos Arroyo,MIA,30,72,1585,12.3,.529,.067,.240,1.9,7.7,4.8,22.2,1.2,0.3,11.5,13.9,2.2,1.5,3.7,.113,-1.2,-0.8,-2.0,0.0
Darrell Arthur,MEM,21,32,457,10.5,.449,.007,.205,9.4,18.7,14.0,4.9,1.6,2.3,12.1,17.4,-0.1,0.4,0.3,.031,-3.9,-0.4,-4.3,-0.3
Chucky Atkins,DET,35,40,644,8.3,.477,.465,.172,0.9,4.8,2.7,21.6,1.4,0.0,15.9,14.4,0.2,0.1,0.2,.017,-2.1,-3.7,-5.8,-0.6
D.J. Augustin,CHA,22,80,1472,11.2,.516,.409,.301,0.9,6.9,4.0,21.7,1.6,0.3,13.1,17.9,1.1,1.7,2.8,.092,-0.9,-1.6,-2.6,-0.2
Jeff Ayres,POR,22,39,405,12.1,.705,.000,.308,7.6,22.5,15.0,0.4,0.9,3.2,14.0,10.1,0.8,0.6,1.3,.156,-2.5,-0.4,-2.9,-0.1
Kelenna Azubuike,GSW,26,9,231,19.8,.623,.307,.318,5.7,14.2,9.9,6.8,1.0,2.8,6.5,19.9,0.6,0.1,0.7,.148,1.9,-2.0,0.0,0.1
Renaldo Balkman,DEN,25,13,91,6.6,.339,.389,.333,5.1,23.9,14.6,10.6,4.5,1.7,22.5,13.0,-0.2,0.2,0.0,-0.001,-5.2,4.0,-1.1,0.0
Marcus Banks,TOR,28,22,244,15.3,.635,.329,.397,1.5,9.4,5.6,16.4,2.5,0.6,18.9,19.8,0.4,0.1,0.5,.095,1.1,-1.8,-0.7,0.1
Leandro Barbosa,PHO,27,44,786,14.0,.526,.373,.200,1.7,7.9,5.0,12.5,1.5,1.1,10.4,24.9,0.7,0.4,1.1,.065,0.3,-2.3,-2.0,0.0
J.J. Barea,DAL,25,78,1546,12.8,.526,.298,.171,1.3,9.5,5.4,26.1,1.2,0.3,15.3,19.9,1.0,1.2,2.2,.069,-0.6,-1.8,-2.4,-0.1
Andrea Bargnani,TOR,24,80,2799,15.5,.552,.284,.205,4.6,15.9,10.4,5.4,0.5,3.0,8.8,22.3,3.3,0.9,4.2,.072,0.7,-1.5,-0.8,0.8
Matt Barnes,ORL,29,81,2097,13.6,.576,.372,.262,6.1,18.0,12.3,10.1,1.5,1.1,15.3,16.2,2.5,3.4,5.9,.135,0.5,2.2,2.7,2.5
Earl Barron,NYK,28,7,232,14.7,.508,.000,.426,14.9,22.9,18.9,5.2,0.9,1.3,12.0,17.9,0.3,0.2,0.4,.091,-2.5,-1.4,-3.8,-0.1
Brandon Bass,ORL,24,50,648,16.5,.556,.000,.270,10.0,12.6,11.3,5.1,1.0,3.1,10.6,20.9,1.0,1.0,2.0,.147,-1.5,0.5,-1.0,0.2
Tony Battie,NJN,33,15,134,6.1,.405,.100,.250,3.3,17.1,9.9,3.7,1.6,1.1,6.3,16.2,-0.1,0.1,0.0,-0.014,-6.7,-1.8,-8.4,-0.2
Shane Battier,HOU,31,67,2168,11.1,.541,.624,.237,3.8,13.1,8.2,10.9,1.2,2.6,11.5,11.4,2.2,2.1,4.3,.095,0.1,1.9,2.1,2.2
Nicolas Batum,POR,21,37,918,17.3,.646,.493,.190,4.3,14.8,9.5,8.0,1.4,2.2,8.5,16.4,2.4,1.1,3.5,.181,3.2,0.6,3.8,1.3
Jerryd Bayless,POR,21,74,1304,14.3,.534,.190,.501,1.7,9.8,5.7,22.1,1.1,0.3,13.8,24.9,1.7,1.0,2.7,.098,-0.3,-2.2,-2.5,-0.2
Michael Beasley,MIA,21,78,2328,16.1,.505,.098,.231,6.3,18.8,12.6,7.8,1.8,1.7,10.3,25.8,0.8,3.8,4.6,.095,-2.0,0.3,-1.7,0.2
Rodrigue Beaubois,DAL,21,56,700,18.5,.617,.368,.174,2.0,10.7,6.4,18.6,2.1,1.3,14.4,24.7,1.1,0.8,2.0,.134,2.4,-1.1,1.3,0.6
Marco Belinelli,TOR,23,66,1121,12.6,.543,.417,.319,1.5,8.3,5.0,11.8,1.9,0.3,12.2,20.1,0.9,0.2,1.2,.049,0.4,-2.6,-2.2,-0.1
Charlie Bell,MIL,30,71,1611,7.9,.486,.451,.151,2.1,7.5,4.7,9.8,1.3,0.6,10.3,14.8,0.1,1.9,2.0,.060,-2.0,0.2,-1.7,0.1
Raja Bell,TOT,33,6,180,13.8,.570,.443,.049,3.4,11.8,7.6,12.3,1.2,0.9,7.4,17.3,0.3,0.2,0.5,.131,0.9,-1.0,-0.1,0.1
Jonathan Bender,NYK,29,25,292,10.8,.529,.390,.260,5.7,14.7,10.1,8.4,0.3,4.3,20.1,21.6,-0.2,0.2,0.0,-0.001,-4.1,-1.2,-5.4,-0.2
Mike Bibby,ATL,31,80,2195,12.7,.538,.503,.123,1.1,8.8,4.9,20.8,1.6,0.1,11.7,16.1,3.0,1.7,4.8,.104,1.2,-1.5,-0.2,1.0
Andris Biedrins,GSW,23,33,763,13.0,.561,.000,.182,9.1,29.0,18.9,10.1,1.3,4.1,17.8,10.1,0.7,0.9,1.6,.101,-2.3,3.0,0.7,0.5
Chauncey Billups,DEN,33,73,2490,20.2,.601,.423,.532,1.2,9.3,5.3,26.1,1.7,0.3,13.0,24.3,7.7,1.7,9.5,.182,5.0,-1.9,3.1,3.2
DeJuan Blair,SAS,20,82,1494,17.7,.564,.004,.325,16.0,25.1,20.6,7.1,1.8,1.9,16.5,20.8,1.8,2.8,4.6,.147,-0.7,1.4,0.7,1.0
Steve Blake,TOT,29,80,2159,11.6,.539,.563,.092,1.2,9.4,5.2,26.9,1.4,0.2,19.1,14.5,1.9,1.4,3.3,.074,0.1,-1.6,-1.5,0.3
