Portland Trail Blazers,Dallas Mavericks,+144,-167
Detroit Pistons,Milwaukee Bucks,+174,-208
Houston Rockets,Phoenix Suns,-172,+149
New Orleans Pelicans,Utah Jazz,+150,-175
Oklahoma City Thunder,Sacramento Kings,-2000,+1117
Miami Heat,Charlotte Hornets,-5000,+1764
New York Knicks,Washington Wizards,-769,+528
Orlando Magic,Atlanta Hawks,+106,-127
Philadelphia 76ers,Brooklyn Nets,-909,+607
Toronto Raptors,Boston Celtics,+281,-345
Indiana Pacers,Cleveland Cavaliers,-1111,+727
Golden State Warriors,Dallas Mavericks,+223,-270
San Antonio Spurs,Memphis Grizzlies,-250,+206
Chicago Bulls,Miami Heat,-122,+100
Minnesota Timberwolves,Los Angeles Clippers,+278,-345
Charlotte Hornets,Detroit Pistons,+177,-213
Portland Trail Blazers,Golden State Warriors,-182,+154
Denver Nuggets,Minnesota Timberwolves,-455,+344
San Antonio Spurs,Los Angeles Lakers,-625,+428
Boston Celtics,Atlanta Hawks,-145,+124
Houston Rockets,Utah Jazz,-250,+206
Memphis Grizzlies,Phoenix Suns,-227,+186
Milwaukee Bucks,New York Knicks,-182,+156
New Orleans Pelicans,Sacramento Kings,-147,+127
Oklahoma City Thunder,Los Angeles Clippers,-385,+305
Cleveland Cavaliers,Indiana Pacers,+351,-455
Toronto Raptors,Philadelphia 76ers,+164,-192
Chicago Bulls,New York Knicks,-312,+254
Dallas Mavericks,Sacramento Kings,-526,+396
Brooklyn Nets,Philadelphia 76ers,+206,-250
Cleveland Cavaliers,Charlotte Hornets,-286,+234
Miami Heat,Boston Celtics,-345,+281
Washington Wizards,Orlando Magic,+174,-204
Portland Trail Blazers,Houston Rockets,-145,+124
Denver Nuggets,Golden State Warriors,-455,+359
Minnesota Timberwolves,Phoenix Suns,+124,-145
Utah Jazz,San Antonio Spurs,-167,+147
Memphis Grizzlies,Los Angeles Clippers,-179,+154
Milwaukee Bucks,Oklahoma City Thunder,+127,-149
New Orleans Pelicans,Los Angeles Lakers,+146,-169
Charlotte Hornets,Washington Wizards,-119,+100
Indiana Pacers,Toronto Raptors,-769,+501
Orlando Magic,Detroit Pistons,-333,+268
Sacramento Kings,Houston Rockets,+147,-172
Oklahoma City Thunder,Toronto Raptors,-1429,+853
San Antonio Spurs,Utah Jazz,-667,+457
Boston Celtics,Philadelphia 76ers,-169,+147
Brooklyn Nets,Cleveland Cavaliers,-357,+288
Miami Heat,Detroit Pistons,-909,+605
New York Knicks,Chicago Bulls,+127,-149
Golden State Warriors,Denver Nuggets,+136,-159
Los Angeles Clippers,Sacramento Kings,-385,+307
Phoenix Suns,Los Angeles Lakers,-122,+104
Milwaukee Bucks,Portland Trail Blazers,-200,+167
Charlotte Hornets,Atlanta Hawks,+332,-435
Memphis Grizzlies,Dallas Mavericks,-175,+152
New Orleans Pelicans,Minnesota Timberwolves,+125,-147
Philadelphia 76ers,Orlando Magic,-233,+198
Indiana Pacers,Boston Celtics,-125,+104
Los Angeles Lakers,Houston Rockets,-263,+217
Denver Nuggets,Phoenix Suns,-152,+129
Utah Jazz,Golden State Warriors,-370,+304
Dallas Mavericks,Portland Trail Blazers,-256,+213
Milwaukee Bucks,Charlotte Hornets,-1667,+943
San Antonio Spurs,New Orleans Pelicans,-909,+639
Atlanta Hawks,Detroit Pistons,-500,+376
Brooklyn Nets,Washington Wizards,-345,+281
Miami Heat,Memphis Grizzlies,-370,+297
Toronto Raptors,Cleveland Cavaliers,-345,+279
Indiana Pacers,Oklahoma City Thunder,+140,-164
Sacramento Kings,Los Angeles Clippers,+127,-149
Chicago Bulls,Boston Celtics,-294,+239
Detroit Pistons,Washington Wizards,-400,+309
Orlando Magic,New York Knicks,-149,+127
Los Angeles Clippers,Los Angeles Lakers,-149,+127
Portland Trail Blazers,Brooklyn Nets,-455,+357
Utah Jazz,Phoenix Suns,-250,+212
Dallas Mavericks,Memphis Grizzlies,-250,+209
Miami Heat,Oklahoma City Thunder,-152,+129
Milwaukee Bucks,Cleveland Cavaliers,-1250,+791
Minnesota Timberwolves,Golden State Warriors,-256,+212
New Orleans Pelicans,Denver Nuggets,+166,-196
Atlanta Hawks,Charlotte Hornets,-1667,+914
Boston Celtics,San Antonio Spurs,-109,-111
Philadelphia 76ers,Toronto Raptors,-417,+332
Washington Wizards,Indiana Pacers,+206,-250
Los Angeles Lakers,Brooklyn Nets,-455,+354
Sacramento Kings,Phoenix Suns,+124,-145
Memphis Grizzlies,Golden State Warriors,-333,+269
Detroit Pistons,Orlando Magic,-102,-116
Miami Heat,Philadelphia 76ers,-312,+259
Cleveland Cavaliers,San Antonio Spurs,+434,-588
Indiana Pacers,New York Knicks,-250,+206
Toronto Raptors,Charlotte Hornets,-588,+440
Portland Trail Blazers,Utah Jazz,-135,+114
Sacramento Kings,Minnesota Timberwolves,-161,+139
Dallas Mavericks,Los Angeles Clippers,-185,+158
Chicago Bulls,Houston Rockets,-400,+311
Oklahoma City Thunder,Memphis Grizzlies,-357,+289
Washington Wizards,Milwaukee Bucks,+260,-323
Los Angeles Lakers,Golden State Warriors,-769,+516
Phoenix Suns,New Orleans Pelicans,-769,+507
Portland Trail Blazers,Minnesota Timberwolves,-156,+134
Houston Rockets,Indiana Pacers,-169,+144
Orlando Magic,Denver Nuggets,-164,+140
Toronto Raptors,Washington Wizards,-270,+225
Boston Celtics,Miami Heat,+154,-179
Oklahoma City Thunder,Chicago Bulls,-263,+220
Los Angeles Clippers,Utah Jazz,-217,+181
Sacramento Kings,Brooklyn Nets,-263,+217
Milwaukee Bucks,Memphis Grizzlies,-147,+125
San Antonio Spurs,Indiana Pacers,-385,+307
Detroit Pistons,Charlotte Hornets,-345,+273
New York Knicks,Cleveland Cavaliers,-909,+594
Philadelphia 76ers,Atlanta Hawks,-286,+237
Los Angeles Lakers,New Orleans Pelicans,-1667,+991
Golden State Warriors,Brooklyn Nets,-167,+143
Los Angeles Clippers,Portland Trail Blazers,-625,+441
Utah Jazz,Sacramento Kings,-323,+261
Chicago Bulls,Detroit Pistons,-1000,+672
Houston Rockets,Memphis Grizzlies,-128,+106
Minnesota Timberwolves,Boston Celtics,-105,-115
Orlando Magic,Dallas Mavericks,-217,+181
Atlanta Hawks,New York Knicks,-147,+127
Cleveland Cavaliers,Milwaukee Bucks,+169,-200
Charlotte Hornets,Denver Nuggets,+333,-435
Toronto Raptors,Miami Heat,+283,-345
Washington Wizards,Philadelphia 76ers,+342,-435
Los Angeles Lakers,Oklahoma City Thunder,-120,+100
Portland Trail Blazers,New Orleans Pelicans,-455,+361
Miami Heat,Dallas Mavericks,-417,+326
Indiana Pacers,Washington Wizards,-667,+468
Golden State Warriors,New Orleans Pelicans,-137,+116
Los Angeles Clippers,Phoenix Suns,-323,+261
Sacramento Kings,San Antonio Spurs,+145,-169
Atlanta Hawks,Chicago Bulls,+154,-182
Boston Celtics,Utah Jazz,-164,+141
Brooklyn Nets,Indiana Pacers,+212,-256
Charlotte Hornets,Minnesota Timberwolves,+186,-222
Cleveland Cavaliers,Detroit Pistons,-102,-118
New York Knicks,Orlando Magic,+102,-123
Toronto Raptors,Denver Nuggets,+150,-175
Golden State Warriors,Los Angeles Lakers,+282,-345
Phoenix Suns,San Antonio Spurs,+104,-125
Portland Trail Blazers,Oklahoma City Thunder,+174,-208
Dallas Mavericks,Houston Rockets,-312,+249
Memphis Grizzlies,Minnesota Timberwolves,-192,+164
Milwaukee Bucks,Atlanta Hawks,-128,+108
Philadelphia 76ers,Cleveland Cavaliers,-500,+388
Los Angeles Clippers,New Orleans Pelicans,-769,+511
Chicago Bulls,Denver Nuggets,-370,+301
Houston Rockets,Sacramento Kings,-263,+217
Brooklyn Nets,Utah Jazz,-120,+100
New York Knicks,Milwaukee Bucks,-185,+160
Charlotte Hornets,Boston Celtics,+229,-278
Indiana Pacers,Miami Heat,+142,-167
Toronto Raptors,Orlando Magic,+211,-256
Washington Wizards,Detroit Pistons,+100,-120
Los Angeles Lakers,Memphis Grizzlies,-286,+234
Portland Trail Blazers,Golden State Warriors,-625,+453
Oklahoma City Thunder,Miami Heat,-123,+104
San Antonio Spurs,Philadelphia 76ers,-149,+127
Atlanta Hawks,Utah Jazz,-114,-105
Boston Celtics,Washington Wizards,-526,+405
Minnesota Timberwolves,Denver Nuggets,-125,+104
Cleveland Cavaliers,Phoenix Suns,+150,-175
Golden State Warriors,Sacramento Kings,-123,+104
Milwaukee Bucks,Indiana Pacers,-182,+154
Chicago Bulls,Toronto Raptors,-1250,+798
Houston Rockets,Dallas Mavericks,-149,+127
New Orleans Pelicans,San Antonio Spurs,+173,-204
Brooklyn Nets,Charlotte Hornets,-256,+214
New York Knicks,Detroit Pistons,-769,+535
Washington Wizards,Atlanta Hawks,+125,-147
Los Angeles Clippers,Memphis Grizzlies,-132,+112
Los Angeles Lakers,Portland Trail Blazers,-588,+437
Utah Jazz,Denver Nuggets,-127,+106
San Antonio Spurs,Dallas Mavericks,-175,+150
Oklahoma City Thunder,Minnesota Timberwolves,-714,+487
Philadelphia 76ers,Boston Celtics,-312,+252
Atlanta Hawks,Brooklyn Nets,-323,+259
Detroit Pistons,Miami Heat,+375,-476
Charlotte Hornets,Milwaukee Bucks,+256,-312
Indiana Pacers,Phoenix Suns,-164,+141
Orlando Magic,Cleveland Cavaliers,-526,+407
Toronto Raptors,New York Knicks,+191,-233
Portland Trail Blazers,Memphis Grizzlies,-104,-116
Sacramento Kings,Utah Jazz,-130,+108
Houston Rockets,Golden State Warriors,-370,+293
Milwaukee Bucks,Boston Celtics,-172,+149
New Orleans Pelicans,Los Angeles Clippers,+161,-185
Washington Wizards,Indiana Pacers,+246,-303
Dallas Mavericks,Los Angeles Lakers,-189,+160
Denver Nuggets,Detroit Pistons,-435,+334
San Antonio Spurs,Minnesota Timberwolves,-588,+430
New Orleans Pelicans,Golden State Warriors,-130,+108
Oklahoma City Thunder,Los Angeles Clippers,-476,+363
Atlanta Hawks,Cleveland Cavaliers,-333,+268
Brooklyn Nets,Washington Wizards,-200,+168
Orlando Magic,Phoenix Suns,-417,+325
Philadelphia 76ers,New York Knicks,-179,+152
Toronto Raptors,Chicago Bulls,+274,-345
Portland Trail Blazers,Milwaukee Bucks,-159,+136
Sacramento Kings,Memphis Grizzlies,+127,-149
Utah Jazz,Oklahoma City Thunder,+127,-152
Houston Rockets,Los Angeles Lakers,+127,-152
Miami Heat,Phoenix Suns,-833,+534
New York Knicks,Toronto Raptors,-500,+370
Indiana Pacers,Los Angeles Clippers,-161,+136
Golden State Warriors,Minnesota Timberwolves,-125,+104
Denver Nuggets,Dallas Mavericks,-189,+160
Orlando Magic,Chicago Bulls,-133,+112
Atlanta Hawks,Boston Celtics,-128,+108
Brooklyn Nets,Cleveland Cavaliers,-179,+152
Charlotte Hornets,Philadelphia 76ers,+469,-667
Los Angeles Lakers,Utah Jazz,-909,+602
Oklahoma City Thunder,Portland Trail Blazers,-500,+382
Phoenix Suns,Houston Rockets,-244,+200
Miami Heat,Orlando Magic,-476,+365
Memphis Grizzlies,Washington Wizards,-1250,+802
Sacramento Kings,Minnesota Timberwolves,+108,-128
Los Angeles Clippers,Detroit Pistons,-333,+267
Cleveland Cavaliers,Atlanta Hawks,+114,-137
Dallas Mavericks,San Antonio Spurs,-154,+131
Denver Nuggets,Boston Celtics,-263,+220
Utah Jazz,Golden State Warriors,-357,+286
Brooklyn Nets,New Orleans Pelicans,-145,+125
Chicago Bulls,Philadelphia 76ers,-179,+154
Charlotte Hornets,Toronto Raptors,-101,-119
Indiana Pacers,New York Knicks,-185,+158
Los Angeles Clippers,Houston Rockets,-333,+272
Golden State Warriors,Milwaukee Bucks,+106,-127
Los Angeles Lakers,Minnesota Timberwolves,-357,+285
Phoenix Suns,Detroit Pistons,-200,+170
Sacramento Kings,Boston Celtics,+145,-167
Oklahoma City Thunder,San Antonio Spurs,-204,+173
Chicago Bulls,Portland Trail Blazers,-476,+373
Memphis Grizzlies,Toronto Raptors,-625,+459
Atlanta Hawks,Washington Wizards,-909,+594
New York Knicks,Indiana Pacers,-182,+156
Orlando Magic,Brooklyn Nets,-1000,+667
Philadelphia 76ers,Miami Heat,+147,-172
Los Angeles Clippers,Phoenix Suns,-476,+382
Denver Nuggets,Oklahoma City Thunder,+112,-133
Utah Jazz,Minnesota Timberwolves,-145,+125
Dallas Mavericks,Charlotte Hornets,-2500,+1207
New Orleans Pelicans,Washington Wizards,-172,+147
Golden State Warriors,Boston Celtics,+170,-200
Los Angeles Clippers,Atlanta Hawks,-312,+257
Phoenix Suns,Utah Jazz,-192,+163
Sacramento Kings,Detroit Pistons,-164,+141
Chicago Bulls,Miami Heat,+131,-154
San Antonio Spurs,Orlando Magic,-333,+269
Houston Rockets,Charlotte Hornets,-400,+315
Milwaukee Bucks,Cleveland Cavaliers,-286,+238
New Orleans Pelicans,Los Angeles Lakers,+163,-189
Brooklyn Nets,Toronto Raptors,-132,+112
New York Knicks,Portland Trail Blazers,-244,+200
Indiana Pacers,Philadelphia 76ers,-103,-118
Sacramento Kings,Golden State Warriors,-154,+133
Denver Nuggets,Atlanta Hawks,-204,+172
Dallas Mavericks,Washington Wizards,-1250,+827
Memphis Grizzlies,Los Angeles Lakers,-118,-102
Oklahoma City Thunder,Houston Rockets,-909,+625
Cleveland Cavaliers,Toronto Raptors,-175,+152
Indiana Pacers,Portland Trail Blazers,-167,+144
Orlando Magic,Miami Heat,+154,-182
Los Angeles Clippers,Boston Celtics,-227,+187
Phoenix Suns,Minnesota Timberwolves,-172,+147
Utah Jazz,Detroit Pistons,-294,+241
San Antonio Spurs,Washington Wizards,-2000,+1099
Chicago Bulls,New York Knicks,-455,+355
New Orleans Pelicans,Charlotte Hornets,-278,+229
Brooklyn Nets,Milwaukee Bucks,+131,-154
Los Angeles Clippers,Golden State Warriors,-357,+280
Sacramento Kings,Atlanta Hawks,-123,+102
Denver Nuggets,Memphis Grizzlies,-256,+216
Cleveland Cavaliers,Houston Rockets,-141,+121
Orlando Magic,Indiana Pacers,-222,+185
Toronto Raptors,Milwaukee Bucks,+108,-127
Los Angeles Lakers,Boston Celtics,-217,+179
New York Knicks,Philadelphia 76ers,-143,+122
Golden State Warriors,Dallas Mavericks,-169,+148
Phoenix Suns,Memphis Grizzlies,+102,-122
Brooklyn Nets,Houston Rockets,+217,-256
Chicago Bulls,Utah Jazz,-833,+564
Minnesota Timberwolves,New Orleans Pelicans,-400,+316
Oklahoma City Thunder,Charlotte Hornets,-5000,+1729
Detroit Pistons,Toronto Raptors,-139,+120
Miami Heat,Indiana Pacers,-556,+412
Washington Wizards,Portland Trail Blazers,+197,-238
Sacramento Kings,Dallas Mavericks,+102,-122
Denver Nuggets,New Orleans Pelicans,-833,+544
Milwaukee Bucks,New York Knicks,+100,-119
San Antonio Spurs,Los Angeles Clippers,-179,+152
Minnesota Timberwolves,Los Angeles Lakers,+106,-123
Oklahoma City Thunder,Cleveland Cavaliers,-1667,+936
Boston Celtics,Portland Trail Blazers,-147,+125
Detroit Pistons,Atlanta Hawks,+106,-127
Charlotte Hornets,Brooklyn Nets,+102,-123
Philadelphia 76ers,Utah Jazz,-303,+249
Phoenix Suns,Dallas Mavericks,+141,-164
Chicago Bulls,Orlando Magic,-263,+217
Golden State Warriors,Memphis Grizzlies,-112,-108
Sacramento Kings,New Orleans Pelicans,-208,+173
Denver Nuggets,Cleveland Cavaliers,-714,+490
San Antonio Spurs,New York Knicks,-333,+271
Brooklyn Nets,Los Angeles Clippers,+264,-323
Milwaukee Bucks,Chicago Bulls,+264,-323
Oklahoma City Thunder,Phoenix Suns,-625,+438
Minnesota Timberwolves,Portland Trail Blazers,-108,-111
Miami Heat,Atlanta Hawks,-1111,+739
Charlotte Hornets,Utah Jazz,+248,-303
Philadelphia 76ers,Boston Celtics,-263,+215
Toronto Raptors,Houston Rockets,+102,-122
Washington Wizards,Los Angeles Lakers,+270,-333
Dallas Mavericks,New York Knicks,-133,+112
Boston Celtics,Houston Rockets,-196,+167
Detroit Pistons,Los Angeles Lakers,+202,-244
Miami Heat,Brooklyn Nets,-2000,+1118
Charlotte Hornets,Orlando Magic,+413,-556
Indiana Pacers,Atlanta Hawks,-333,+272
Portland Trail Blazers,New Orleans Pelicans,-769,+532
Denver Nuggets,Sacramento Kings,-526,+400
Chicago Bulls,Indiana Pacers,-312,+252
Milwaukee Bucks,Philadelphia 76ers,+108,-130
Minnesota Timberwolves,Los Angeles Clippers,-139,+120
Oklahoma City Thunder,Dallas Mavericks,-303,+250
Cleveland Cavaliers,Utah Jazz,+106,-127
Toronto Raptors,Orlando Magic,+221,-263
Washington Wizards,Golden State Warriors,-114,-106
San Antonio Spurs,Denver Nuggets,-286,+238
Phoenix Suns,Sacramento Kings,-233,+193
Houston Rockets,Los Angeles Clippers,-135,+114
Philadelphia 76ers,Chicago Bulls,+145,-169
Charlotte Hornets,Brooklyn Nets,+163,-192
Toronto Raptors,Golden State Warriors,-115,-104
Los Angeles Lakers,Miami Heat,+125,-145
Boston Celtics,New York Knicks,-116,-102
Portland Trail Blazers,Minnesota Timberwolves,-256,+215
Dallas Mavericks,Utah Jazz,-357,+292
Memphis Grizzlies,Detroit Pistons,-370,+296
New Orleans Pelicans,Indiana Pacers,+200,-238
Atlanta Hawks,Oklahoma City Thunder,+211,-256
Orlando Magic,Milwaukee Bucks,-588,+429
Washington Wizards,Cleveland Cavaliers,-172,+148
Los Angeles Lakers,Sacramento Kings,-769,+527
Phoenix Suns,Los Angeles Clippers,+125,-147
Utah Jazz,Miami Heat,+181,-213
San Antonio Spurs,Charlotte Hornets,-3333,+1446
Houston Rockets,Denver Nuggets,-159,+137
New Orleans Pelicans,Dallas Mavericks,+248,-303
Philadelphia 76ers,Golden State Warriors,-323,+264
Atlanta Hawks,Milwaukee Bucks,-185,+156
Boston Celtics,Brooklyn Nets,-256,+213
Cleveland Cavaliers,Chicago Bulls,+425,-556
Toronto Raptors,Memphis Grizzlies,+146,-172
Portland Trail Blazers,Miami Heat,+152,-175
Sacramento Kings,Los Angeles Clippers,+145,-169
Phoenix Suns,Minnesota Timberwolves,-185,+159
Minnesota Timberwolves,Portland Trail Blazers,-108,-111
Miami Heat,Atlanta Hawks,-1111,+739
