Detroit Pistons,Washington Wizards,121,-139
Los Angeles Lakers,Dallas Mavericks,-385,323
Phoenix Suns,Los Angeles Clippers,520,-667
Utah Jazz,Boston Celtics,-526,430
Memphis Grizzlies,Portland Trail Blazers,227,-263
Minnesota Timberwolves,Atlanta Hawks,-1111,794
Charlotte Hornets,Cleveland Cavaliers,-132,114
Orlando Magic,Brooklyn Nets,127,-145
Philadelphia 76ers,New York Knicks,-1429,982
Golden State Warriors,Indiana Pacers,298,-357
Los Angeles Clippers,Milwaukee Bucks,-152,133
Sacramento Kings,Dallas Mavericks,-141,124
Houston Rockets,Chicago Bulls,-1429,900
Miami Heat,Cleveland Cavaliers,108,-125
New Orleans Pelicans,Portland Trail Blazers,102,-119
Toronto Raptors,Denver Nuggets,-400,325
Washington Wizards,San Antonio Spurs,112,-128
Phoenix Suns,Boston Celtics,497,-625
Minnesota Timberwolves,Memphis Grizzlies,-1429,931
Charlotte Hornets,New York Knicks,-833,609
Detroit Pistons,Los Angeles Lakers,-233,199
Philadelphia 76ers,Denver Nuggets,-213,183
Golden State Warriors,Utah Jazz,388,-500
Houston Rockets,Atlanta Hawks,-1667,996
Oklahoma City Thunder,Portland Trail Blazers,-169,150
Sacramento Kings,Boston Celtics,235,-278
Toronto Raptors,Los Angeles Clippers,-417,333
Washington Wizards,New York Knicks,-667,507
Indiana Pacers,Miami Heat,-156,137
Milwaukee Bucks,San Antonio Spurs,108,-125
Brooklyn Nets,Cleveland Cavaliers,248,-294
Dallas Mavericks,Charlotte Hornets,123,-141
Houston Rockets,New Orleans Pelicans,-435,346
Memphis Grizzlies,Los Angeles Lakers,227,-270
Detroit Pistons,Chicago Bulls,-1250,838
Orlando Magic,Phoenix Suns,-312,258
Philadelphia 76ers,Minnesota Timberwolves,-370,305
Golden State Warriors,Atlanta Hawks,-769,575
Portland Trail Blazers,Boston Celtics,-333,278
San Antonio Spurs,Utah Jazz,-156,138
Chicago Bulls,Milwaukee Bucks,166,-189
Oklahoma City Thunder,Miami Heat,-263,224
Cleveland Cavaliers,Phoenix Suns,-2500,1318
New York Knicks,Minnesota Timberwolves,268,-312
Toronto Raptors,Brooklyn Nets,-769,599
Indiana Pacers,Los Angeles Clippers,-164,144
Washington Wizards,Denver Nuggets,-120,104
Sacramento Kings,Atlanta Hawks,-161,139
Dallas Mavericks,Utah Jazz,322,-385
Houston Rockets,Detroit Pistons,-769,573
New Orleans Pelicans,Los Angeles Lakers,-141,122
Charlotte Hornets,Memphis Grizzlies,-417,344
Orlando Magic,Philadelphia 76ers,309,-370
San Antonio Spurs,Washington Wizards,-222,190
Chicago Bulls,Denver Nuggets,386,-476
Milwaukee Bucks,Los Angeles Clippers,-217,186
New Orleans Pelicans,Indiana Pacers,-115,100
Brooklyn Nets,Charlotte Hornets,-102,-114
Miami Heat,New York Knicks,-556,434
Cleveland Cavaliers,Toronto Raptors,104,-119
Philadelphia 76ers,Memphis Grizzlies,-1111,769
Portland Trail Blazers,Houston Rockets,161,-185
Phoenix Suns,Detroit Pistons,249,-294
Utah Jazz,Atlanta Hawks,-1667,1022
Boston Celtics,Oklahoma City Thunder,170,-196
Minnesota Timberwolves,Los Angeles Clippers,-164,145
New Orleans Pelicans,Dallas Mavericks,-286,245
Orlando Magic,Toronto Raptors,380,-476
Sacramento Kings,Detroit Pistons,152,-172
San Antonio Spurs,Golden State Warriors,-345,285
Brooklyn Nets,Memphis Grizzlies,-345,286
Miami Heat,Denver Nuggets,-122,106
New York Knicks,Chicago Bulls,-208,177
Cleveland Cavaliers,Milwaukee Bucks,-147,127
Indiana Pacers,Los Angeles Lakers,-213,183
Philadelphia 76ers,Charlotte Hornets,-417,338
Los Angeles Clippers,Portland Trail Blazers,-114,100
Minnesota Timberwolves,Houston Rockets,268,-323
New Orleans Pelicans,Boston Celtics,-149,131
Toronto Raptors,Oklahoma City Thunder,-256,218
Phoenix Suns,Golden State Warriors,173,-200
Portland Trail Blazers,Detroit Pistons,-435,355
Utah Jazz,Sacramento Kings,-2000,1217
San Antonio Spurs,Minnesota Timberwolves,-182,160
Chicago Bulls,Cleveland Cavaliers,257,-312
Memphis Grizzlies,Denver Nuggets,254,-303
Brooklyn Nets,Dallas Mavericks,-179,156
New York Knicks,Charlotte Hornets,225,-263
New Orleans Pelicans,Houston Rockets,326,-400
Washington Wizards,Indiana Pacers,-189,163
Milwaukee Bucks,Atlanta Hawks,-769,554
Golden State Warriors,Sacramento Kings,-400,334
Los Angeles Lakers,Miami Heat,-135,118
Oklahoma City Thunder,Los Angeles Clippers,-244,211
Toronto Raptors,Dallas Mavericks,-714,533
Orlando Magic,Boston Celtics,229,-270
Philadelphia 76ers,Brooklyn Nets,-400,324
Portland Trail Blazers,Cleveland Cavaliers,-233,202
Denver Nuggets,Detroit Pistons,-400,329
Utah Jazz,Phoenix Suns,-1667,1003
San Antonio Spurs,New Orleans Pelicans,-185,162
Houston Rockets,Los Angeles Clippers,-769,592
Memphis Grizzlies,Chicago Bulls,-135,119
Atlanta Hawks,Charlotte Hornets,187,-217
New York Knicks,Philadelphia 76ers,445,-556
Indiana Pacers,Toronto Raptors,154,-179
Golden State Warriors,Los Angeles Lakers,-256,218
Sacramento Kings,Miami Heat,246,-294
Boston Celtics,Washington Wizards,152,-175
Orlando Magic,Milwaukee Bucks,447,-588
Los Angeles Lakers,Denver Nuggets,112,-128
Phoenix Suns,Cleveland Cavaliers,261,-312
Utah Jazz,Detroit Pistons,-417,332
San Antonio Spurs,Orlando Magic,-667,496
Chicago Bulls,Los Angeles Clippers,277,-333
New Orleans Pelicans,Charlotte Hornets,-200,172
Atlanta Hawks,Oklahoma City Thunder,216,-256
Brooklyn Nets,Toronto Raptors,369,-455
New York Knicks,Dallas Mavericks,-109,-106
Philadelphia 76ers,Indiana Pacers,-263,223
Washington Wizards,Minnesota Timberwolves,-154,135
Portland Trail Blazers,Miami Heat,-244,206
Houston Rockets,San Antonio Spurs,-833,595
Memphis Grizzlies,Milwaukee Bucks,272,-323
Oklahoma City Thunder,Sacramento Kings,-1429,914
Los Angeles Lakers,Cleveland Cavaliers,112,-130
Boston Celtics,Indiana Pacers,-189,163
Brooklyn Nets,Philadelphia 76ers,198,-233
Dallas Mavericks,Houston Rockets,478,-625
Denver Nuggets,Sacramento Kings,-909,627
New Orleans Pelicans,Utah Jazz,106,-123
Atlanta Hawks,Chicago Bulls,-128,112
Minnesota Timberwolves,Golden State Warriors,139,-159
New York Knicks,Toronto Raptors,433,-556
Los Angeles Clippers,Orlando Magic,-833,612
Dallas Mavericks,Memphis Grizzlies,-476,379
Oklahoma City Thunder,San Antonio Spurs,-175,152
Miami Heat,Washington Wizards,-169,148
Charlotte Hornets,Phoenix Suns,-1111,744
Los Angeles Clippers,Cleveland Cavaliers,-102,-114
Portland Trail Blazers,Golden State Warriors,-111,-104
Sacramento Kings,Orlando Magic,-145,125
Denver Nuggets,Los Angeles Lakers,-278,238
Memphis Grizzlies,Utah Jazz,449,-588
Milwaukee Bucks,New York Knicks,-526,418
New Orleans Pelicans,Washington Wizards,139,-159
Toronto Raptors,Houston Rockets,131,-152
Detroit Pistons,Chicago Bulls,-345,283
Indiana Pacers,Atlanta Hawks,-400,329
Golden State Warriors,San Antonio Spurs,-714,525
Minnesota Timberwolves,Boston Celtics,118,-135
Oklahoma City Thunder,Phoenix Suns,-667,501
Miami Heat,Philadelphia 76ers,-111,-103
Charlotte Hornets,Brooklyn Nets,-303,252
Denver Nuggets,Cleveland Cavaliers,-154,135
Los Angeles Lakers,Orlando Magic,-263,227
Sacramento Kings,New Orleans Pelicans,200,-233
Chicago Bulls,Memphis Grizzlies,-164,144
Detroit Pistons,Toronto Raptors,186,-217
Milwaukee Bucks,Houston Rockets,202,-238
Indiana Pacers,Utah Jazz,104,-119
Golden State Warriors,Brooklyn Nets,-2000,1101
Los Angeles Clippers,New Orleans Pelicans,-128,112
Portland Trail Blazers,New York Knicks,-556,433
Dallas Mavericks,Denver Nuggets,216,-256
Oklahoma City Thunder,Houston Rockets,177,-208
Charlotte Hornets,Philadelphia 76ers,102,-119
Toronto Raptors,Atlanta Hawks,-1111,750
Washington Wizards,Miami Heat,-169,149
Los Angeles Lakers,Portland Trail Blazers,112,-128
Utah Jazz,Orlando Magic,-526,408
San Antonio Spurs,Memphis Grizzlies,-1111,726
Chicago Bulls,Boston Celtics,261,-312
Miami Heat,Phoenix Suns,-476,384
Cleveland Cavaliers,Detroit Pistons,-256,215
Indiana Pacers,Milwaukee Bucks,-139,121
Los Angeles Clippers,Brooklyn Nets,-333,272
Sacramento Kings,New York Knicks,129,-149
Milwaukee Bucks,Philadelphia 76ers,100,-116
Dallas Mavericks,New Orleans Pelicans,143,-164
Toronto Raptors,Charlotte Hornets,-417,340
Washington Wizards,Indiana Pacers,-172,150
Atlanta Hawks,Phoenix Suns,-123,106
Portland Trail Blazers,Oklahoma City Thunder,-196,170
Sacramento Kings,Utah Jazz,252,-303
San Antonio Spurs,Los Angeles Lakers,-217,187
Houston Rockets,Boston Celtics,-370,308
Cleveland Cavaliers,Denver Nuggets,-179,154
Miami Heat,Detroit Pistons,-208,179
Orlando Magic,Memphis Grizzlies,-286,241
Los Angeles Clippers,New York Knicks,-417,334
Utah Jazz,Minnesota Timberwolves,-303,254
Phoenix Suns,Oklahoma City Thunder,295,-357
Chicago Bulls,Dallas Mavericks,114,-132
Memphis Grizzlies,Denver Nuggets,326,-400
Milwaukee Bucks,Indiana Pacers,-164,143
Washington Wizards,Toronto Raptors,144,-164
Atlanta Hawks,Golden State Warriors,783,-1111
Orlando Magic,Detroit Pistons,119,-137
Philadelphia 76ers,Charlotte Hornets,-161,142
Portland Trail Blazers,Minnesota Timberwolves,-208,179
Sacramento Kings,Brooklyn Nets,121,-139
Cleveland Cavaliers,Philadelphia 76ers,-145,127
Miami Heat,Los Angeles Lakers,-208,181
Los Angeles Clippers,Houston Rockets,329,-400
Dallas Mavericks,Oklahoma City Thunder,169,-196
San Antonio Spurs,New Orleans Pelicans,-196,167
Memphis Grizzlies,Phoenix Suns,-147,127
Washington Wizards,Golden State Warriors,337,-417
Atlanta Hawks,Indiana Pacers,163,-189
Boston Celtics,Charlotte Hornets,-345,290
Detroit Pistons,Milwaukee Bucks,-116,102
Orlando Magic,Toronto Raptors,359,-455
Denver Nuggets,Los Angeles Clippers,-213,181
Portland Trail Blazers,Sacramento Kings,-909,656
Milwaukee Bucks,Washington Wizards,-145,125
Miami Heat,Philadelphia 76ers,-116,100
Charlotte Hornets,Chicago Bulls,-714,534
Cleveland Cavaliers,Brooklyn Nets,-625,494
Sacramento Kings,Minnesota Timberwolves,175,-204
Utah Jazz,Houston Rockets,-101,-115
Dallas Mavericks,Indiana Pacers,135,-156
New Orleans Pelicans,Phoenix Suns,-312,258
Oklahoma City Thunder,Orlando Magic,-625,468
Atlanta Hawks,Los Angeles Lakers,112,-130
Boston Celtics,Memphis Grizzlies,-909,643
Brooklyn Nets,Chicago Bulls,-189,164
New York Knicks,Golden State Warriors,718,-1000
Toronto Raptors,Detroit Pistons,-625,488
Denver Nuggets,Houston Rockets,164,-189
Washington Wizards,Philadelphia 76ers,-120,104
Cleveland Cavaliers,San Antonio Spurs,-182,159
Milwaukee Bucks,New Orleans Pelicans,-182,160
Charlotte Hornets,Detroit Pistons,-185,162
Sacramento Kings,Los Angeles Lakers,106,-123
Minnesota Timberwolves,Chicago Bulls,-303,252
Phoenix Suns,Portland Trail Blazers,231,-278
Utah Jazz,Dallas Mavericks,-526,419
Golden State Warriors,Oklahoma City Thunder,-526,413
Miami Heat,Memphis Grizzlies,-435,355
New York Knicks,Boston Celtics,189,-222
Philadelphia 76ers,Orlando Magic,-526,413
Los Angeles Lakers,Dallas Mavericks,-175,152
Denver Nuggets,San Antonio Spurs,-167,146
Phoenix Suns,Los Angeles Clippers,192,-222
Utah Jazz,Portland Trail Blazers,-189,163
Houston Rockets,Minnesota Timberwolves,-345,282
Memphis Grizzlies,Cleveland Cavaliers,177,-208
New Orleans Pelicans,Miami Heat,-128,112
Toronto Raptors,Milwaukee Bucks,-312,267
Detroit Pistons,Boston Celtics,112,-128
Indiana Pacers,Atlanta Hawks,-323,268
Washington Wizards,Charlotte Hornets,-161,142
Golden State Warriors,Los Angeles Clippers,-714,522
Sacramento Kings,Oklahoma City Thunder,303,-370
Chicago Bulls,Philadelphia 76ers,252,-303
Cleveland Cavaliers,Washington Wizards,-263,223
Charlotte Hornets,Brooklyn Nets,-370,301
Orlando Magic,New York Knicks,-159,139
Minnesota Timberwolves,Los Angeles Lakers,-526,413
Milwaukee Bucks,Denver Nuggets,-133,117
Portland Trail Blazers,Golden State Warriors,217,-256
Utah Jazz,Phoenix Suns,-714,530
Boston Celtics,Los Angeles Clippers,-196,170
Chicago Bulls,Toronto Raptors,241,-286
Houston Rockets,Sacramento Kings,-1667,1068
Memphis Grizzlies,Oklahoma City Thunder,160,-185
New Orleans Pelicans,Los Angeles Lakers,-217,185
Brooklyn Nets,Indiana Pacers,146,-167
New York Knicks,Washington Wizards,161,-185
Detroit Pistons,Atlanta Hawks,-588,451
Orlando Magic,Charlotte Hornets,206,-238
Philadelphia 76ers,Miami Heat,-200,175
Denver Nuggets,San Antonio Spurs,-270,227
Dallas Mavericks,Sacramento Kings,-286,240
Milwaukee Bucks,Atlanta Hawks,-312,262
Minnesota Timberwolves,Houston Rockets,142,-164
Oklahoma City Thunder,Cleveland Cavaliers,-154,135
Toronto Raptors,Miami Heat,-370,308
Golden State Warriors,Phoenix Suns,-2000,1206
Utah Jazz,San Antonio Spurs,-175,154
Chicago Bulls,Orlando Magic,-185,163
Brooklyn Nets,Los Angeles Clippers,165,-192
Detroit Pistons,New Orleans Pelicans,-154,135
Philadelphia 76ers,New York Knicks,-667,522
Portland Trail Blazers,Utah Jazz,-167,145
Houston Rockets,Dallas Mavericks,-1667,1093
Minnesota Timberwolves,Sacramento Kings,-1111,738
Oklahoma City Thunder,Memphis Grizzlies,-185,162
Indiana Pacers,New York Knicks,-333,280
Atlanta Hawks,Detroit Pistons,144,-167
Boston Celtics,Cleveland Cavaliers,-192,166
Charlotte Hornets,Toronto Raptors,138,-159
Phoenix Suns,Denver Nuggets,257,-303
Dallas Mavericks,Los Angeles Lakers,-152,133
Golden State Warriors,San Antonio Spurs,-667,498
Chicago Bulls,Washington Wizards,183,-213
Orlando Magic,Milwaukee Bucks,175,-204
Philadelphia 76ers,Los Angeles Clippers,-192,167
Brooklyn Nets,New Orleans Pelicans,117,-135
Sacramento Kings,Portland Trail Blazers,174,-204
Chicago Bulls,Minnesota Timberwolves,260,-312
Utah Jazz,Charlotte Hornets,-244,206
Houston Rockets,Denver Nuggets,-400,329
Miami Heat,Milwaukee Bucks,-119,104
Atlanta Hawks,Cleveland Cavaliers,112,-128
Boston Celtics,Indiana Pacers,-172,150
Detroit Pistons,Los Angeles Clippers,-156,137
Philadelphia 76ers,New Orleans Pelicans,-233,200
Los Angeles Lakers,Oklahoma City Thunder,-118,102
Golden State Warriors,Dallas Mavericks,-1429,874
Portland Trail Blazers,Charlotte Hornets,-154,134
Washington Wizards,Boston Celtics,112,-128
Toronto Raptors,New York Knicks,-1250,836
Orlando Magic,Atlanta Hawks,108,-125
Phoenix Suns,San Antonio Spurs,483,-625
Cleveland Cavaliers,Minnesota Timberwolves,137,-156
Memphis Grizzlies,Utah Jazz,225,-263
Miami Heat,Houston Rockets,165,-192
Detroit Pistons,Brooklyn Nets,-476,380
Golden State Warriors,Oklahoma City Thunder,-556,430
Los Angeles Lakers,Phoenix Suns,-345,286
Philadelphia 76ers,Washington Wizards,-263,224
Atlanta Hawks,Memphis Grizzlies,-149,131
Brooklyn Nets,Houston Rockets,519,-667
New York Knicks,Milwaukee Bucks,-119,102
Toronto Raptors,Boston Celtics,-208,181
Orlando Magic,Cleveland Cavaliers,246,-294
Los Angeles Clippers,Dallas Mavericks,-256,216
Sacramento Kings,Chicago Bulls,-130,112
Denver Nuggets,Charlotte Hornets,-175,152
New Orleans Pelicans,Utah Jazz,-108,-106
Miami Heat,Orlando Magic,-400,320
Detroit Pistons,Portland Trail Blazers,-137,119
Indiana Pacers,Washington Wizards,129,-149
Phoenix Suns,Charlotte Hornets,218,-256
Oklahoma City Thunder,Los Angeles Lakers,-500,390
Boston Celtics,Portland Trail Blazers,106,-125
Brooklyn Nets,Milwaukee Bucks,165,-192
New York Knicks,Atlanta Hawks,-227,196
Toronto Raptors,Memphis Grizzlies,-714,536
Sacramento Kings,Dallas Mavericks,159,-182
Denver Nuggets,Golden State Warriors,177,-208
Minnesota Timberwolves,New Orleans Pelicans,-370,301
San Antonio Spurs,Utah Jazz,-263,224
Cleveland Cavaliers,Houston Rockets,142,-161
Detroit Pistons,Miami Heat,-182,160
Indiana Pacers,Philadelphia 76ers,-115,100
Orlando Magic,Washington Wizards,158,-182
Los Angeles Clippers,Chicago Bulls,-370,299
Sacramento Kings,Golden State Warriors,844,-1250
Oklahoma City Thunder,New Orleans Pelicans,-250,211
Phoenix Suns,Utah Jazz,204,-238
Milwaukee Bucks,New York Knicks,-189,164
Philadelphia 76ers,Miami Heat,-175,152
Boston Celtics,Atlanta Hawks,-286,243
Brooklyn Nets,Los Angeles Lakers,-115,100
Toronto Raptors,Portland Trail Blazers,-192,168
Charlotte Hornets,Indiana Pacers,-159,141
Denver Nuggets,Oklahoma City Thunder,106,-122
Minnesota Timberwolves,Milwaukee Bucks,-250,210
San Antonio Spurs,Houston Rockets,118,-135
Detroit Pistons,Memphis Grizzlies,-385,320
Washington Wizards,Toronto Raptors,152,-175
Phoenix Suns,Dallas Mavericks,125,-143
Portland Trail Blazers,Chicago Bulls,-357,298
Boston Celtics,New York Knicks,-222,193
Atlanta Hawks,Charlotte Hornets,125,-143
Brooklyn Nets,Philadelphia 76ers,265,-323
Cleveland Cavaliers,Miami Heat,-139,121
Indiana Pacers,Memphis Grizzlies,-370,308
Orlando Magic,Los Angeles Lakers,131,-152
Los Angeles Clippers,Portland Trail Blazers,123,-141
Utah Jazz,Golden State Warriors,297,-357
San Antonio Spurs,Denver Nuggets,-278,236
Detroit Pistons,Cleveland Cavaliers,229,-270
Houston Rockets,Orlando Magic,-1000,708
New Orleans Pelicans,Sacramento Kings,-417,343
New York Knicks,Brooklyn Nets,-227,196
Toronto Raptors,Minnesota Timberwolves,-263,225
Washington Wizards,Oklahoma City Thunder,140,-161
Denver Nuggets,Boston Celtics,-123,108
Dallas Mavericks,Miami Heat,114,-130
Memphis Grizzlies,Phoenix Suns,-370,308
Milwaukee Bucks,Philadelphia 76ers,-263,225
Atlanta Hawks,Minnesota Timberwolves,229,-270
