Detroit Pistons,Chicago Bulls,+165,-192
Boston Celtics,Washington Wizards,-323,+268
Cleveland Cavaliers,Orlando Magic,-238,+200
Sacramento Kings,Memphis Grizzlies,+186,-217
Los Angeles Clippers,Los Angeles Lakers,-185,+160
Oklahoma City Thunder,New York Knicks,-323,+266
Denver Nuggets,Houston Rockets,-238,+202
Milwaukee Bucks,Toronto Raptors,-238,+204
San Antonio Spurs,Atlanta Hawks,-667,+491
Minnesota Timberwolves,Detroit Pistons,-250,+210
Brooklyn Nets,Charlotte Hornets,-2000,+1169
Miami Heat,Philadelphia 76ers,-323,+273
Washington Wizards,Indiana Pacers,+150,-175
Los Angeles Lakers,Memphis Grizzlies,-133,+114
Portland Trail Blazers,Houston Rockets,+188,-222
Phoenix Suns,Golden State Warriors,+304,-370
Sacramento Kings,Dallas Mavericks,-118,+100
Utah Jazz,New Orleans Pelicans,-385,+320
Charlotte Hornets,Miami Heat,+141,-164
Chicago Bulls,Orlando Magic,-417,+333
Indiana Pacers,Oklahoma City Thunder,-149,+131
Minnesota Timberwolves,Toronto Raptors,-256,+216
Atlanta Hawks,Philadelphia 76ers,-270,+225
Boston Celtics,Cleveland Cavaliers,-222,+187
New York Knicks,Milwaukee Bucks,-312,+261
Oklahoma City Thunder,San Antonio Spurs,-357,+286
Denver Nuggets,Dallas Mavericks,-303,+250
Brooklyn Nets,Chicago Bulls,-217,+185
Golden State Warriors,New Orleans Pelicans,-370,+298
Los Angeles Clippers,Phoenix Suns,-3333,+1628
Portland Trail Blazers,Memphis Grizzlies,+266,-323
Sacramento Kings,Houston Rockets,+150,-175
Utah Jazz,Denver Nuggets,-147,+125
San Antonio Spurs,Orlando Magic,-1250,+802
Milwaukee Bucks,Minnesota Timberwolves,-200,+171
Boston Celtics,Detroit Pistons,-286,+235
Atlanta Hawks,New York Knicks,-120,+102
Charlotte Hornets,Philadelphia 76ers,+172,-204
Cleveland Cavaliers,Brooklyn Nets,+172,-204
Toronto Raptors,Washington Wizards,-179,+156
Los Angeles Lakers,Dallas Mavericks,-167,+145
Miami Heat,New York Knicks,+129,-147
Washington Wizards,Chicago Bulls,-132,+112
Los Angeles Clippers,Indiana Pacers,-204,+173
Utah Jazz,Portland Trail Blazers,-667,+467
Houston Rockets,Orlando Magic,-909,+654
Memphis Grizzlies,San Antonio Spurs,-244,+206
Milwaukee Bucks,Charlotte Hornets,-1000,+719
Minnesota Timberwolves,Boston Celtics,-208,+177
Atlanta Hawks,Cleveland Cavaliers,-769,+511
Toronto Raptors,Detroit Pistons,-294,+238
New York Knicks,Boston Celtics,-278,+233
Chicago Bulls,Detroit Pistons,-455,+363
San Antonio Spurs,Miami Heat,-167,+206
New Orleans Pelicans,Cleveland Cavaliers,-233,+194
Washington Wizards,Toronto Raptors,-167,+145
Golden State Warriors,Portland Trail Blazers,-526,+415
Phoenix Suns,Indiana Pacers,+465,-625
Sacramento Kings,Los Angeles Lakers,+122,-143
Utah Jazz,Brooklyn Nets,-182,+158
Milwaukee Bucks,Oklahoma City Thunder,+208,-244
Houston Rockets,Los Angeles Clippers,+120,-139
Minnesota Timberwolves,Memphis Grizzlies,+150,-175
Philadelphia 76ers,Charlotte Hornets,-667,+486
Atlanta Hawks,Orlando Magic,-769,+534
Dallas Mavericks,Chicago Bulls,-217,+186
Portland Trail Blazers,Utah Jazz,-125,+106
Denver Nuggets,Brooklyn Nets,-278,+231
San Antonio Spurs,Los Angeles Clippers,-182,+156
Memphis Grizzlies,Houston Rockets,-189,+161
Minnesota Timberwolves,Oklahoma City Thunder,+309,-385
New Orleans Pelicans,Miami Heat,+263,-323
Boston Celtics,Atlanta Hawks,-141,+121
Cleveland Cavaliers,Philadelphia 76ers,+108,-127
Detroit Pistons,Toronto Raptors,-120,+102
New York Knicks,Charlotte Hornets,-1667,+1029
Orlando Magic,Washington Wizards,+144,-167
Phoenix Suns,Sacramento Kings,+140,-161
Dallas Mavericks,Indiana Pacers,-175,+152
Milwaukee Bucks,Los Angeles Lakers,+118,-135
Golden State Warriors,Sacramento Kings,-500,+388
Portland Trail Blazers,Brooklyn Nets,-159,+138
Utah Jazz,Phoenix Suns,-1250,+827
San Antonio Spurs,Denver Nuggets,-294,+247
Minnesota Timberwolves,Los Angeles Lakers,+169,-196
Chicago Bulls,Miami Heat,+229,-278
Houston Rockets,Indiana Pacers,-233,+196
New Orleans Pelicans,Los Angeles Clippers,+200,-238
Oklahoma City Thunder,Washington Wizards,-2000,+1206
New York Knicks,Memphis Grizzlies,-106,-110
Charlotte Hornets,Orlando Magic,-147,+125
Cleveland Cavaliers,Boston Celtics,+123,-143
Philadelphia 76ers,Milwaukee Bucks,-104,-112
Toronto Raptors,Atlanta Hawks,+122,-141
Dallas Mavericks,Los Angeles Clippers,+100,-119
Detroit Pistons,Minnesota Timberwolves,+106,-125
Boston Celtics,New York Knicks,-147,+125
Golden State Warriors,Los Angeles Lakers,-119,+100
Utah Jazz,Philadelphia 76ers,-323,+266
New Orleans Pelicans,Denver Nuggets,+271,-333
Indiana Pacers,Atlanta Hawks,-278,+233
Orlando Magic,Miami Heat,+702,-1000
Washington Wizards,Memphis Grizzlies,+177,-208
Phoenix Suns,Brooklyn Nets,+217,-256
Sacramento Kings,Philadelphia 76ers,-159,+138
Dallas Mavericks,Utah Jazz,-256,+214
Houston Rockets,San Antonio Spurs,+100,-119
Minnesota Timberwolves,Chicago Bulls,-143,+123
Oklahoma City Thunder,Portland Trail Blazers,-833,+583
Miami Heat,Charlotte Hornets,-3333,+1547
Milwaukee Bucks,Atlanta Hawks,-135,+116
Golden State Warriors,Washington Wizards,-400,+320
Los Angeles Clippers,Brooklyn Nets,-345,+278
Denver Nuggets,Sacramento Kings,-909,+612
Chicago Bulls,Indiana Pacers,-123,+106
Memphis Grizzlies,Boston Celtics,-333,+274
New York Knicks,Toronto Raptors,-303,+250
Charlotte Hornets,Detroit Pistons,-118,-101
Los Angeles Lakers,Washington Wizards,-455,+355
Phoenix Suns,Minnesota Timberwolves,-123,+106
Dallas Mavericks,Boston Celtics,-185,+160
San Antonio Spurs,Utah Jazz,-833,+582
Houston Rockets,Cleveland Cavaliers,-1000,+656
New Orleans Pelicans,Memphis Grizzlies,+218,-256
Atlanta Hawks,Portland Trail Blazers,-323,+267
Miami Heat,Detroit Pistons,-3333,+1425
Indiana Pacers,Milwaukee Bucks,-385,+313
Orlando Magic,Oklahoma City Thunder,+992,-1667
Toronto Raptors,New York Knicks,-115,-103
Sacramento Kings,Minnesota Timberwolves,-256,+217
Denver Nuggets,Philadelphia 76ers,-1667,+927
Chicago Bulls,Portland Trail Blazers,-244,+206
Los Angeles Clippers,Philadelphia 76ers,-769,+536
Phoenix Suns,Washington Wizards,-109,-108
San Antonio Spurs,Golden State Warriors,-385,+308
Dallas Mavericks,Brooklyn Nets,-169,+147
Houston Rockets,Utah Jazz,-345,+278
Memphis Grizzlies,Oklahoma City Thunder,-115,-102
New Orleans Pelicans,Boston Celtics,+175,-204
Atlanta Hawks,Milwaukee Bucks,-244,+202
New York Knicks,Orlando Magic,-769,+531
Charlotte Hornets,Toronto Raptors,+219,-263
Cleveland Cavaliers,Miami Heat,+687,-1000
Sacramento Kings,Los Angeles Clippers,+376,-476
Milwaukee Bucks,Portland Trail Blazers,-217,+186
Oklahoma City Thunder,Denver Nuggets,-526,+423
Indiana Pacers,Orlando Magic,-769,+561
Utah Jazz,New York Knicks,-588,+446
Phoenix Suns,Los Angeles Lakers,+145,-167
Boston Celtics,Miami Heat,+213,-250
Chicago Bulls,Denver Nuggets,+140,-161
Memphis Grizzlies,Minnesota Timberwolves,-1250,+786
New Orleans Pelicans,Golden State Warriors,+143,-164
Atlanta Hawks,Dallas Mavericks,-182,+156
Detroit Pistons,Brooklyn Nets,+152,-179
Charlotte Hornets,Washington Wizards,+236,-286
Cleveland Cavaliers,Indiana Pacers,+247,-294
Philadelphia 76ers,Portland Trail Blazers,-115,-103
Los Angeles Lakers,Sacramento Kings,-417,+333
Brooklyn Nets,Atlanta Hawks,-179,+152
Dallas Mavericks,Oklahoma City Thunder,+185,-217
Houston Rockets,Golden State Warriors,-323,+265
Minnesota Timberwolves,New Orleans Pelicans,-122,+102
Los Angeles Clippers,New York Knicks,-1111,+816
Milwaukee Bucks,Orlando Magic,-417,+342
Toronto Raptors,Miami Heat,+280,-345
Portland Trail Blazers,Detroit Pistons,-714,+490
Utah Jazz,Memphis Grizzlies,-145,+125
San Antonio Spurs,Cleveland Cavaliers,-2500,+1228
Boston Celtics,Charlotte Hornets,-2500,+1221
Philadelphia 76ers,Indiana Pacers,+188,-222
Washington Wizards,Phoenix Suns,-345,+278
Golden State Warriors,Chicago Bulls,-189,+163
Denver Nuggets,Memphis Grizzlies,-227,+191
Dallas Mavericks,Cleveland Cavaliers,-400,+329
Milwaukee Bucks,Miami Heat,+199,-238
Houston Rockets,Minnesota Timberwolves,-2000,+1094
Oklahoma City Thunder,Orlando Magic,-5000,+1714
Atlanta Hawks,Phoenix Suns,-435,+345
Indiana Pacers,Los Angeles Lakers,-400,+326
Toronto Raptors,Charlotte Hornets,-1000,+663
Washington Wizards,New Orleans Pelicans,-161,+140
Portland Trail Blazers,New York Knicks,-270,+229
San Antonio Spurs,Dallas Mavericks,-526,+401
Golden State Warriors,Detroit Pistons,-833,+567
Denver Nuggets,New York Knicks,-476,+366
Los Angeles Clippers,Memphis Grizzlies,-294,+244
Sacramento Kings,Chicago Bulls,+146,-169
Houston Rockets,Phoenix Suns,-1000,+686
Oklahoma City Thunder,Utah Jazz,-1429,+943
Atlanta Hawks,Los Angeles Lakers,+140,-161
Boston Celtics,Toronto Raptors,-200,+172
Indiana Pacers,Minnesota Timberwolves,-2500,+1321
Philadelphia 76ers,Miami Heat,+330,-417
Washington Wizards,Milwaukee Bucks,+102,-120
Portland Trail Blazers,Memphis Grizzlies,+106,-123
Milwaukee Bucks,Dallas Mavericks,-133,+114
Minnesota Timberwolves,San Antonio Spurs,+361,-455
Brooklyn Nets,New Orleans Pelicans,-244,+204
Miami Heat,Atlanta Hawks,-588,+442
Charlotte Hornets,Boston Celtics,+495,-714
Cleveland Cavaliers,Washington Wizards,-102,-115
Orlando Magic,Los Angeles Lakers,+334,-417
Golden State Warriors,New York Knicks,-137,+118
Phoenix Suns,Denver Nuggets,+358,-455
Utah Jazz,Detroit Pistons,-714,+527
San Antonio Spurs,Oklahoma City Thunder,-132,+112
Philadelphia 76ers,Brooklyn Nets,+241,-286
Los Angeles Clippers,Detroit Pistons,-1667,+1047
Sacramento Kings,Milwaukee Bucks,-112,-104
Minnesota Timberwolves,Dallas Mavericks,+247,-294
New Orleans Pelicans,Portland Trail Blazers,+146,-169
Miami Heat,Indiana Pacers,-303,+252
Orlando Magic,Philadelphia 76ers,-103,-114
Toronto Raptors,Cleveland Cavaliers,-227,+192
Los Angeles Lakers,Chicago Bulls,-204,+173
Oklahoma City Thunder,Boston Celtics,-769,+560
Golden State Warriors,Milwaukee Bucks,-143,+123
Denver Nuggets,Minnesota Timberwolves,-2500,+1303
Phoenix Suns,Houston Rockets,+252,-303
Memphis Grizzlies,New Orleans Pelicans,-323,+268
Washington Wizards,Charlotte Hornets,-714,+513
New York Knicks,Utah Jazz,-233,+197
Atlanta Hawks,Brooklyn Nets,-159,+137
Golden State Warriors,Houston Rockets,-130,+110
Los Angeles Lakers,Toronto Raptors,-357,+294
Sacramento Kings,Phoenix Suns,-312,+258
San Antonio Spurs,Portland Trail Blazers,-909,+650
Boston Celtics,Atlanta Hawks,-179,+154
Chicago Bulls,Utah Jazz,-182,+156
Miami Heat,Philadelphia 76ers,-1429,+919
Brooklyn Nets,Washington Wizards,-244,+204
Cleveland Cavaliers,Memphis Grizzlies,+168,-196
Detroit Pistons,Dallas Mavericks,+149,-172
Charlotte Hornets,Oklahoma City Thunder,+1406,-2500
Orlando Magic,Indiana Pacers,+395,-500
Denver Nuggets,Los Angeles Clippers,-169,+148
New York Knicks,Oklahoma City Thunder,+294,-357
Golden State Warriors,Sacramento Kings,-769,+537
Los Angeles Clippers,Milwaukee Bucks,-588,+440
Phoenix Suns,Toronto Raptors,-104,-114
San Antonio Spurs,Chicago Bulls,-400,+320
Dallas Mavericks,Houston Rockets,-122,+104
Memphis Grizzlies,Portland Trail Blazers,-323,+268
Minnesota Timberwolves,Washington Wizards,+110,-128
New Orleans Pelicans,Los Angeles Lakers,+114,-133
Atlanta Hawks,Philadelphia 76ers,-435,+349
Detroit Pistons,New York Knicks,+189,-227
Miami Heat,Orlando Magic,-3333,+1468
Charlotte Hornets,Brooklyn Nets,+428,-556
Cleveland Cavaliers,Utah Jazz,-116,-102
Indiana Pacers,Boston Celtics,-476,+379
Sacramento Kings,Denver Nuggets,+168,-196
Oklahoma City Thunder,Los Angeles Lakers,-500,+395
Philadelphia 76ers,Boston Celtics,+129,-147
Golden State Warriors,Toronto Raptors,-270,+225
Portland Trail Blazers,Charlotte Hornets,-1429,+913
Denver Nuggets,Atlanta Hawks,-526,+397
Milwaukee Bucks,Utah Jazz,-189,+162
Minnesota Timberwolves,Miami Heat,+465,-625
New Orleans Pelicans,Orlando Magic,-500,+383
Cleveland Cavaliers,New York Knicks,+133,-154
Los Angeles Lakers,Atlanta Hawks,-244,+206
Indiana Pacers,Chicago Bulls,-345,+287
Houston Rockets,Dallas Mavericks,-233,+196
San Antonio Spurs,Detroit Pistons,-1250,+869
Orlando Magic,Memphis Grizzlies,+355,-455
Sacramento Kings,Charlotte Hornets,-333,+270
Washington Wizards,Philadelphia 76ers,-238,+200
Los Angeles Clippers,Oklahoma City Thunder,-145,+125
New York Knicks,Miami Heat,+164,-192
Portland Trail Blazers,Minnesota Timberwolves,-370,+300
Milwaukee Bucks,Toronto Raptors,-250,+215
Chicago Bulls,Brooklyn Nets,-192,+166
Philadelphia 76ers,Golden State Warriors,+110,-128
Denver Nuggets,Oklahoma City Thunder,+108,-127
Phoenix Suns,Atlanta Hawks,+152,-175
Utah Jazz,Charlotte Hornets,-476,+376
San Antonio Spurs,Sacramento Kings,-2000,+1153
Brooklyn Nets,Dallas Mavericks,-156,+135
Miami Heat,Memphis Grizzlies,-345,+280
New Orleans Pelicans,Detroit Pistons,-167,+144
Boston Celtics,Golden State Warriors,-172,+150
Cleveland Cavaliers,Los Angeles Clippers,+274,-333
Orlando Magic,Houston Rockets,+355,-455
Toronto Raptors,Indiana Pacers,+110,-130
Washington Wizards,New York Knicks,+127,-149
Los Angeles Lakers,Minnesota Timberwolves,-625,+474
Chicago Bulls,Philadelphia 76ers,-312,+257
Indiana Pacers,Los Angeles Clippers,-118,+100
Portland Trail Blazers,Denver Nuggets,+114,-133
Utah Jazz,Atlanta Hawks,-169,+146
San Antonio Spurs,Phoenix Suns,-3333,+1578
Houston Rockets,Milwaukee Bucks,-417,+333
Memphis Grizzlies,Dallas Mavericks,-333,+277
New York Knicks,Golden State Warriors,-333,+271
Oklahoma City Thunder,New Orleans Pelicans,-2500,+1275
Cleveland Cavaliers,Toronto Raptors,+165,-192
Orlando Magic,Sacramento Kings,-123,+104
Washington Wizards,Detroit Pistons,-286,+240
Los Angeles Clippers,Charlotte Hornets,-3333,+1638
Phoenix Suns,Minnesota Timberwolves,-119,+100
Dallas Mavericks,Milwaukee Bucks,-217,+184
Chicago Bulls,Cleveland Cavaliers,-417,+338
New Orleans Pelicans,Brooklyn Nets,-137,+119
Miami Heat,Sacramento Kings,-3333,+1456
Indiana Pacers,Golden State Warriors,-385,+317
Philadelphia 76ers,Orlando Magic,-476,+379
Denver Nuggets,Los Angeles Lakers,-294,+242
Utah Jazz,Boston Celtics,-333,+271
Detroit Pistons,Atlanta Hawks,+143,-164
Toronto Raptors,Washington Wizards,-233,+197
Oklahoma City Thunder,Chicago Bulls,-500,+398
Portland Trail Blazers,Boston Celtics,-125,+106
Phoenix Suns,San Antonio Spurs,+382,-476
Brooklyn Nets,Memphis Grizzlies,+124,-143
New York Knicks,Philadelphia 76ers,-714,+509
Miami Heat,Cleveland Cavaliers,-1250,+783
New Orleans Pelicans,Sacramento Kings,-312,+254
Minnesota Timberwolves,Golden State Warriors,+110,-130
Dallas Mavericks,Los Angeles Lakers,-152,+131
Los Angeles Clippers,Utah Jazz,-556,+432
Milwaukee Bucks,Atlanta Hawks,-182,+159
Detroit Pistons,Indiana Pacers,+169,-196
Philadelphia 76ers,Miami Heat,+341,-435
Charlotte Hornets,Denver Nuggets,+447,-588
Orlando Magic,Cleveland Cavaliers,+175,-208
Washington Wizards,Houston Rockets,+102,-120
Golden State Warriors,San Antonio Spurs,+149,-172
Los Angeles Lakers,Portland Trail Blazers,-526,+419
Phoenix Suns,Boston Celtics,+102,-119
Memphis Grizzlies,Orlando Magic,-2000,+1184
New Orleans Pelicans,Dallas Mavericks,-101,-116
Oklahoma City Thunder,Minnesota Timberwolves,-2000,+1125
Brooklyn Nets,Houston Rockets,+100,-119
Atlanta Hawks,Sacramento Kings,-370,+297
Charlotte Hornets,Chicago Bulls,+237,-286
Indiana Pacers,Detroit Pistons,-526,+409
Toronto Raptors,New York Knicks,-101,-116
Washington Wizards,Denver Nuggets,+133,-154
Los Angeles Clippers,San Antonio Spurs,-179,+152
Chicago Bulls,Miami Heat,+141,-161
Golden State Warriors,Phoenix Suns,-435,+350
Los Angeles Lakers,Boston Celtics,-312,+256
Dallas Mavericks,Orlando Magic,-909,+610
Atlanta Hawks,Miami Heat,+196,-233
Cleveland Cavaliers,New Orleans Pelicans,-156,+136
Houston Rockets,Oklahoma City Thunder,+137,-156
Milwaukee Bucks,Brooklyn Nets,-179,+154
Minnesota Timberwolves,Philadelphia 76ers,-164,+143
Charlotte Hornets,Detroit Pistons,+137,-159
Indiana Pacers,New York Knicks,-167,+145
Toronto Raptors,Memphis Grizzlies,-104,-114
Portland Trail Blazers,Phoenix Suns,-263,+221
Sacramento Kings,San Antonio Spurs,+395,-500
Denver Nuggets,Boston Celtics,-455,+359
Utah Jazz,Golden State Warriors,-159,+138
New Orleans Pelicans,Chicago Bulls,+104,-122
Brooklyn Nets,Milwaukee Bucks,-204,+175
Detroit Pistons,Memphis Grizzlies,+127,-147
Orlando Magic,Charlotte Hornets,-204,+170
Washington Wizards,Toronto Raptors,-145,+125
West,East,-137,+118
Team Chuck,Team Shaq,+163,-189
Los Angeles Lakers,Los Angeles Clippers,+149,-172
Oklahoma City Thunder,Miami Heat,-208,+177
Los Angeles Clippers,Houston Rockets,-667,+487
Dallas Mavericks,Sacramento Kings,-667,+487
Milwaukee Bucks,Philadelphia 76ers,-238,+200
Minnesota Timberwolves,Utah Jazz,-132,+112
New Orleans Pelicans,Portland Trail Blazers,-200,+173
Boston Celtics,Chicago Bulls,-139,+120
Brooklyn Nets,Denver Nuggets,-143,+124
Detroit Pistons,Washington Wizards,-128,+110
New York Knicks,Toronto Raptors,-417,+330
Cleveland Cavaliers,San Antonio Spurs,+303,-370
Indiana Pacers,Charlotte Hornets,-769,+539
Orlando Magic,Atlanta Hawks,+120,-139
Golden State Warriors,Houston Rockets,-182,+159
Los Angeles Lakers,Phoenix Suns,-500,+395
Utah Jazz,Oklahoma City Thunder,+209,-244
Memphis Grizzlies,Sacramento Kings,-833,+561
Miami Heat,Portland Trail Blazers,-909,+626
Toronto Raptors,Denver Nuggets,-119,+102
Dallas Mavericks,Atlanta Hawks,-222,+187
Chicago Bulls,San Antonio Spurs,-164,+142
Milwaukee Bucks,Washington Wizards,-179,+156
Detroit Pistons,New Orleans Pelicans,-250,+211
Charlotte Hornets,Boston Celtics,+165,-192
