Minnesota Timberwolves,Los Angeles Lakers,+434,-625
Portland Trail Blazers,Los Angeles Clippers,-2500,+1442
Orlando Magic,Miami Heat,-500,+376
Houston Rockets,Charlotte Hornets,-270,+220
Milwaukee Bucks,Denver Nuggets,+143,-169
Phoenix Suns,Boston Celtics,-123,+102
Indiana Pacers,Chicago Bulls,+108,-130
Toronto Raptors,New York Knicks,-167,+145
Golden State Warriors,Oklahoma City Thunder,-370,+293
Dallas Mavericks,Sacramento Kings,-1667,+858
Utah Jazz,New Orleans Pelicans,-323,+257
Washington Wizards,San Antonio Spurs,+272,-357
Miami Heat,Philadelphia 76ers,-169,+144
Los Angeles Lakers,New Orleans Pelicans,-476,+355
Portland Trail Blazers,Atlanta Hawks,-196,+163
Phoenix Suns,Oklahoma City Thunder,-357,+288
Chicago Bulls,Denver Nuggets,+110,-132
Milwaukee Bucks,Cleveland Cavaliers,+275,-345
Brooklyn Nets,Washington Wizards,-312,+252
Houston Rockets,Dallas Mavericks,-164,+144
Memphis Grizzlies,Sacramento Kings,-286,+236
Minnesota Timberwolves,Indiana Pacers,-133,+112
New York Knicks,Toronto Raptors,-156,+135
Charlotte Hornets,Orlando Magic,+112,-133
Detroit Pistons,San Antonio Spurs,-116,-104
Golden State Warriors,Los Angeles Lakers,+175,-208
Los Angeles Clippers,Phoenix Suns,+317,-370
Portland Trail Blazers,Memphis Grizzlies,-833,+575
Sacramento Kings,Atlanta Hawks,+244,-294
Dallas Mavericks,Brooklyn Nets,-385,+304
Milwaukee Bucks,Chicago Bulls,+112,-133
New Orleans Pelicans,Orlando Magic,-128,+106
Miami Heat,Minnesota Timberwolves,-588,+451
Charlotte Hornets,Indiana Pacers,-217,+189
Philadelphia 76ers,Denver Nuggets,+100,-118
Toronto Raptors,Cleveland Cavaliers,+277,-345
Los Angeles Lakers,Atlanta Hawks,-455,+351
Phoenix Suns,Los Angeles Clippers,-417,+344
Utah Jazz,Memphis Grizzlies,-833,+556
Houston Rockets,Brooklyn Nets,-278,+225
Oklahoma City Thunder,New Orleans Pelicans,+136,-164
Detroit Pistons,Milwaukee Bucks,-278,+227
New York Knicks,San Antonio Spurs,+137,-137
Indiana Pacers,Philadelphia 76ers,-137,+114
Orlando Magic,Charlotte Hornets,-435,+349
Washington Wizards,Minnesota Timberwolves,-141,+118
West,East,-145,+118
Sophomores,Rookies,-192,+165
Golden State Warriors,Portland Trail Blazers,-161,+133
Dallas Mavericks,Boston Celtics,+149,-175
Chicago Bulls,Miami Heat,-189,+161
Los Angeles Clippers,New York Knicks,-238,+188
Portland Trail Blazers,Oklahoma City Thunder,-833,+690
Utah Jazz,Los Angeles Lakers,-112,-109
Houston Rockets,Sacramento Kings,-1667,+893
Milwaukee Bucks,Indiana Pacers,-222,+177
New Orleans Pelicans,Boston Celtics,+244,-294
Detroit Pistons,Atlanta Hawks,-172,+139
Charlotte Hornets,Washington Wizards,-385,+309
Cleveland Cavaliers,Phoenix Suns,-455,+365
Orlando Magic,Denver Nuggets,-370,+269
Philadelphia 76ers,Memphis Grizzlies,-909,+538
