Memphis Grizzlies,San Antonio Spurs,-101,-119
New Orleans Pelicans,Los Angeles Lakers,+224,-270
Atlanta Hawks,Orlando Magic,-101,-119
New York Knicks,Boston Celtics,+145,-169
Philadelphia 76ers,Miami Heat,+213,-256
Denver Nuggets,Oklahoma City Thunder,-222,+184
Memphis Grizzlies,San Antonio Spurs,-123,+104
Portland Trail Blazers,Dallas Mavericks,-185,+159
Indiana Pacers,Chicago Bulls,+171,-208
New Orleans Pelicans,Los Angeles Lakers,+184,-222
Atlanta Hawks,Orlando Magic,+100,-120
New York Knicks,Boston Celtics,-159,+136
Portland Trail Blazers,Dallas Mavericks,-244,+200
Philadelphia 76ers,Miami Heat,+172,-204
Indiana Pacers,Chicago Bulls,+158,-185
Los Angeles Lakers,New Orleans Pelicans,-1250,+811
San Antonio Spurs,Memphis Grizzlies,-385,+309
Oklahoma City Thunder,Denver Nuggets,-204,+171
Dallas Mavericks,Portland Trail Blazers,-189,+161
Orlando Magic,Atlanta Hawks,-625,+449
Boston Celtics,New York Knicks,-303,+250
Chicago Bulls,Indiana Pacers,-1250,+757
Miami Heat,Philadelphia 76ers,-667,+459
Oklahoma City Thunder,Denver Nuggets,-263,+221
Boston Celtics,New York Knicks,-278,+233
Los Angeles Lakers,New Orleans Pelicans,-909,+641
San Antonio Spurs,Memphis Grizzlies,-303,+249
Dallas Mavericks,Portland Trail Blazers,-213,+179
Orlando Magic,Atlanta Hawks,-476,+363
Miami Heat,Philadelphia 76ers,-833,+560
Chicago Bulls,Indiana Pacers,-1667,+977
Golden State Warriors,Portland Trail Blazers,-204,+170
Los Angeles Clippers,Memphis Grizzlies,-345,+273
Phoenix Suns,San Antonio Spurs,+134,-159
Sacramento Kings,Los Angeles Lakers,+149,-172
Boston Celtics,New York Knicks,-,-
Charlotte Hornets,Atlanta Hawks,-125,+102
Chicago Bulls,Brooklyn Nets,-1667,+996
Cleveland Cavaliers,Washington Wizards,-222,+183
Dallas Mavericks,New Orleans Pelicans,-714,+492
Minnesota Timberwolves,Houston Rockets,-,-
Oklahoma City Thunder,Milwaukee Bucks,-500,+387
Orlando Magic,Indiana Pacers,-,-
Philadelphia 76ers,Detroit Pistons,-200,+167
Toronto Raptors,Miami Heat,-182,+154
Utah Jazz,Denver Nuggets,-227,+187
Los Angeles Lakers,San Antonio Spurs,-769,+559
Portland Trail Blazers,Memphis Grizzlies,-270,+225
New York Knicks,Chicago Bulls,+235,-278
Phoenix Suns,Minnesota Timberwolves,-500,+378
Sacramento Kings,Oklahoma City Thunder,+210,-256
Denver Nuggets,Golden State Warriors,-1111,+752
Houston Rockets,Dallas Mavericks,+135,-159
Milwaukee Bucks,Toronto Raptors,-526,+417
New Orleans Pelicans,Utah Jazz,-312,+256
Detroit Pistons,Cleveland Cavaliers,-303,+250
Atlanta Hawks,Miami Heat,+231,-278
Brooklyn Nets,Charlotte Hornets,-132,+110
Philadelphia 76ers,Orlando Magic,-132,+110
Washington Wizards,Boston Celtics,+102,-120
Los Angeles Lakers,Oklahoma City Thunder,-227,+189
Golden State Warriors,Sacramento Kings,-244,+204
Dallas Mavericks,Phoenix Suns,-588,+423
Indiana Pacers,New York Knicks,-143,+122
Charlotte Hornets,Detroit Pistons,-109,-110
Memphis Grizzlies,New Orleans Pelicans,-185,+160
Toronto Raptors,Brooklyn Nets,-256,+214
Miami Heat,Boston Celtics,-270,+222
Orlando Magic,Chicago Bulls,+218,-263
Denver Nuggets,Minnesota Timberwolves,-1667,+934
Houston Rockets,Los Angeles Clippers,-385,+304
Milwaukee Bucks,Cleveland Cavaliers,-455,+351
San Antonio Spurs,Utah Jazz,-667,+463
Washington Wizards,Atlanta Hawks,-,-
Portland Trail Blazers,Los Angeles Lakers,-,-
Dallas Mavericks,Los Angeles Clippers,-435,+338
Memphis Grizzlies,Sacramento Kings,-556,+415
New Orleans Pelicans,Phoenix Suns,-244,+204
Oklahoma City Thunder,Denver Nuggets,-189,+161
Boston Celtics,Washington Wizards,-1667,+982
Cleveland Cavaliers,Chicago Bulls,+419,-556
Detroit Pistons,Milwaukee Bucks,-104,-115
Miami Heat,Charlotte Hornets,-2000,+1093
Brooklyn Nets,New York Knicks,+163,-192
Indiana Pacers,Atlanta Hawks,-244,+200
Philadelphia 76ers,Toronto Raptors,-833,+583
Utah Jazz,Portland Trail Blazers,+185,-222
Chicago Bulls,Boston Celtics,-,-
Golden State Warriors,Los Angeles Lakers,+215,-263
Dallas Mavericks,Denver Nuggets,-185,+156
San Antonio Spurs,Sacramento Kings,-833,+545
Miami Heat,Milwaukee Bucks,-556,+412
Minnesota Timberwolves,Phoenix Suns,+168,-200
New Orleans Pelicans,Houston Rockets,-147,+127
Oklahoma City Thunder,Los Angeles Clippers,-,-
Detroit Pistons,Brooklyn Nets,-323,+258
Charlotte Hornets,Orlando Magic,+234,-286
Indiana Pacers,Washington Wizards,-833,+591
Philadelphia 76ers,New York Knicks,-208,+177
Toronto Raptors,Cleveland Cavaliers,-204,+171
Los Angeles Lakers,Utah Jazz,-2000,+1096
Portland Trail Blazers,Golden State Warriors,-769,+509
Denver Nuggets,Oklahoma City Thunder,-189,+160
Houston Rockets,Sacramento Kings,-476,+361
Chicago Bulls,Phoenix Suns,-,-
Memphis Grizzlies,Los Angeles Clippers,-526,+392
Boston Celtics,Philadelphia 76ers,-270,+221
New York Knicks,Toronto Raptors,-526,+403
Atlanta Hawks,San Antonio Spurs,+186,-222
Brooklyn Nets,Minnesota Timberwolves,-227,+188
Cleveland Cavaliers,Charlotte Hornets,-108,-112
Orlando Magic,Milwaukee Bucks,-400,+312
Washington Wizards,Detroit Pistons,-106,-112
Portland Trail Blazers,Dallas Mavericks,-189,+163
Houston Rockets,Atlanta Hawks,-256,+214
New Orleans Pelicans,Indiana Pacers,-200,+167
Boston Celtics,Detroit Pistons,-833,+565
Brooklyn Nets,Miami Heat,+552,-833
Charlotte Hornets,Washington Wizards,-435,+340
New York Knicks,Cleveland Cavaliers,-1250,+818
Sacramento Kings,Utah Jazz,-263,+216
Toronto Raptors,Orlando Magic,+438,-588
Los Angeles Lakers,Denver Nuggets,-294,+241
San Antonio Spurs,Phoenix Suns,-833,+576
Golden State Warriors,Dallas Mavericks,+197,-238
Los Angeles Clippers,Oklahoma City Thunder,+170,-204
Milwaukee Bucks,Philadelphia 76ers,+104,-123
Chicago Bulls,Toronto Raptors,-2500,+1236
Memphis Grizzlies,Minnesota Timberwolves,-2000,+1064
Utah Jazz,Los Angeles Lakers,+351,-455
Phoenix Suns,Los Angeles Clippers,-222,+184
Portland Trail Blazers,Oklahoma City Thunder,-159,+137
Sacramento Kings,Denver Nuggets,+175,-208
Houston Rockets,San Antonio Spurs,-133,+112
Atlanta Hawks,Boston Celtics,+100,-122
Minnesota Timberwolves,Miami Heat,+629,-909
New Orleans Pelicans,Memphis Grizzlies,-106,-112
Detroit Pistons,Chicago Bulls,+332,-435
Indiana Pacers,Milwaukee Bucks,-159,+135
Orlando Magic,Charlotte Hornets,-1111,+705
Philadelphia 76ers,Brooklyn Nets,-714,+473
Washington Wizards,Cleveland Cavaliers,-145,+123
Los Angeles Lakers,Dallas Mavericks,-286,+239
San Antonio Spurs,Boston Celtics,-122,+102
Los Angeles Clippers,Dallas Mavericks,+184,-222
Phoenix Suns,Oklahoma City Thunder,+131,-154
Denver Nuggets,Sacramento Kings,-1429,+900
Memphis Grizzlies,Golden State Warriors,-769,+526
Minnesota Timberwolves,Chicago Bulls,+437,-588
New Orleans Pelicans,Portland Trail Blazers,+112,-132
New York Knicks,Brooklyn Nets,-417,+330
Atlanta Hawks,Orlando Magic,+133,-154
Charlotte Hornets,Cleveland Cavaliers,-556,+420
Indiana Pacers,Detroit Pistons,-294,+243
Philadelphia 76ers,Houston Rockets,-149,+127
Toronto Raptors,Milwaukee Bucks,+160,-189
Washington Wizards,Miami Heat,+718,-1111
Sacramento Kings,Phoenix Suns,+104,-125
Oklahoma City Thunder,Golden State Warriors,-833,+580
Brooklyn Nets,Houston Rockets,+256,-312
Cleveland Cavaliers,Miami Heat,+1100,-2000
Utah Jazz,Washington Wizards,-1000,+665
San Antonio Spurs,Portland Trail Blazers,+100,-116
Chicago Bulls,Philadelphia 76ers,-769,+513
New York Knicks,Orlando Magic,+112,-133
Charlotte Hornets,Milwaukee Bucks,-102,-116
Indiana Pacers,Boston Celtics,+106,-127
Phoenix Suns,Dallas Mavericks,+121,-141
Los Angeles Lakers,New Orleans Pelicans,-526,+401
Golden State Warriors,Washington Wizards,-909,+644
Oklahoma City Thunder,Portland Trail Blazers,-192,+164
Minnesota Timberwolves,Boston Celtics,+362,-476
Cleveland Cavaliers,Atlanta Hawks,+172,-204
Memphis Grizzlies,San Antonio Spurs,-119,+100
Miami Heat,Houston Rockets,-400,+315
Philadelphia 76ers,Sacramento Kings,-500,+380
Los Angeles Clippers,Toronto Raptors,-833,+670
Utah Jazz,Dallas Mavericks,+235,-278
Detroit Pistons,Indiana Pacers,-128,+110
Atlanta Hawks,Brooklyn Nets,-625,+440
Charlotte Hornets,New York Knicks,+169,-200
Golden State Warriors,Toronto Raptors,-333,+266
Los Angeles Lakers,Los Angeles Clippers,-588,+442
Phoenix Suns,New Orleans Pelicans,-244,+206
Portland Trail Blazers,San Antonio Spurs,-179,+152
Denver Nuggets,Washington Wizards,-5000,+1735
Chicago Bulls,Memphis Grizzlies,-476,+376
Oklahoma City Thunder,Minnesota Timberwolves,-5000,+1600
Boston Celtics,Charlotte Hornets,-1667,+917
Cleveland Cavaliers,Detroit Pistons,+164,-192
Miami Heat,Philadelphia 76ers,-400,+318
New York Knicks,Milwaukee Bucks,-312,+256
Indiana Pacers,Sacramento Kings,-278,+231
Orlando Magic,Brooklyn Nets,-1429,+908
Utah Jazz,New Orleans Pelicans,+163,-192
Dallas Mavericks,Minnesota Timberwolves,-3333,+1532
Denver Nuggets,San Antonio Spurs,-213,+175
Los Angeles Clippers,Washington Wizards,-1667,+942
Phoenix Suns,Toronto Raptors,-345,+285
Houston Rockets,Golden State Warriors,-435,+338
Milwaukee Bucks,Sacramento Kings,-455,+363
New York Knicks,Orlando Magic,-104,-115
Oklahoma City Thunder,Utah Jazz,-833,+590
Boston Celtics,Memphis Grizzlies,-278,+229
Detroit Pistons,Miami Heat,+366,-476
Charlotte Hornets,Indiana Pacers,-123,+106
Cleveland Cavaliers,Brooklyn Nets,+118,-137
Philadelphia 76ers,Atlanta Hawks,-312,+252
Los Angeles Lakers,Phoenix Suns,-312,+262
Portland Trail Blazers,Washington Wizards,-3333,+1480
Atlanta Hawks,Chicago Bulls,+160,-185
Denver Nuggets,Toronto Raptors,-1111,+735
San Antonio Spurs,Golden State Warriors,-833,+590
Chicago Bulls,Sacramento Kings,-3333,+1500
Memphis Grizzlies,Utah Jazz,-385,+309
New York Knicks,Boston Celtics,+106,-127
Brooklyn Nets,Indiana Pacers,+137,-159
Cleveland Cavaliers,Orlando Magic,+702,-1000
Los Angeles Lakers,Portland Trail Blazers,-270,+224
Dallas Mavericks,Golden State Warriors,-476,+363
Houston Rockets,Utah Jazz,-385,+308
Oklahoma City Thunder,Toronto Raptors,-2000,+1096
Los Angeles Clippers,Phoenix Suns,-116,-102
Minnesota Timberwolves,Sacramento Kings,-185,+159
Milwaukee Bucks,New York Knicks,+112,-132
Atlanta Hawks,Detroit Pistons,-323,+263
Washington Wizards,Brooklyn Nets,+110,-132
Portland Trail Blazers,Philadelphia 76ers,-323,+263
San Antonio Spurs,Charlotte Hornets,-1111,+783
Memphis Grizzlies,Indiana Pacers,-476,+373
New Orleans Pelicans,Boston Celtics,-101,-119
Miami Heat,Denver Nuggets,-400,+318
Los Angeles Clippers,Cleveland Cavaliers,-1667,+1079
Los Angeles Lakers,Minnesota Timberwolves,-2500,+1221
Phoenix Suns,Golden State Warriors,-222,+186
Sacramento Kings,Philadelphia 76ers,+164,-192
Dallas Mavericks,San Antonio Spurs,-141,+121
Houston Rockets,Boston Celtics,+119,-139
Milwaukee Bucks,Brooklyn Nets,-278,+231
Oklahoma City Thunder,Charlotte Hornets,-769,+533
Atlanta Hawks,Miami Heat,+221,-263
Detroit Pistons,New York Knicks,+148,-169
Indiana Pacers,Chicago Bulls,+159,-185
Orlando Magic,Denver Nuggets,-244,+202
Toronto Raptors,Washington Wizards,-400,+323
Portland Trail Blazers,Cleveland Cavaliers,-2500,+1250
New York Knicks,Memphis Grizzlies,-213,+177
Brooklyn Nets,Chicago Bulls,+221,-263
Golden State Warriors,Dallas Mavericks,+146,-169
Los Angeles Clippers,Philadelphia 76ers,-115,-105
Sacramento Kings,Cleveland Cavaliers,-526,+395
Utah Jazz,Minnesota Timberwolves,-244,+206
Houston Rockets,Charlotte Hornets,-323,+259
Miami Heat,Oklahoma City Thunder,-256,+215
Milwaukee Bucks,Orlando Magic,+224,-270
New Orleans Pelicans,Phoenix Suns,-200,+170
Boston Celtics,Indiana Pacers,-769,+536
Detroit Pistons,Toronto Raptors,-189,+162
Atlanta Hawks,Denver Nuggets,-127,+106
Portland Trail Blazers,Dallas Mavericks,+108,-128
Chicago Bulls,Washington Wizards,-3333,+1532
Atlanta Hawks,Milwaukee Bucks,-227,+189
Indiana Pacers,New York Knicks,+174,-208
Los Angeles Lakers,Orlando Magic,-244,+202
Sacramento Kings,Golden State Warriors,-127,+106
Utah Jazz,Philadelphia 76ers,+137,-159
Houston Rockets,Phoenix Suns,-435,+343
Memphis Grizzlies,Los Angeles Clippers,-244,+202
Miami Heat,San Antonio Spurs,-217,+181
New Orleans Pelicans,Denver Nuggets,-141,+121
Brooklyn Nets,Boston Celtics,+188,-227
Washington Wizards,Oklahoma City Thunder,+340,-435
Golden State Warriors,Minnesota Timberwolves,-323,+261
Boston Celtics,Milwaukee Bucks,-455,+347
New York Knicks,Indiana Pacers,-500,+386
Phoenix Suns,Orlando Magic,+213,-250
Cleveland Cavaliers,Oklahoma City Thunder,+454,-625
Toronto Raptors,Charlotte Hornets,-137,+116
Dallas Mavericks,Los Angeles Lakers,-104,-115
Denver Nuggets,Detroit Pistons,-556,+420
Houston Rockets,San Antonio Spurs,-115,-104
Chicago Bulls,Utah Jazz,-833,+552
Milwaukee Bucks,Philadelphia 76ers,-137,+117
New Orleans Pelicans,Sacramento Kings,-556,+422
Atlanta Hawks,Portland Trail Blazers,-105,-114
Washington Wizards,Los Angeles Clippers,+114,-133
Miami Heat,Memphis Grizzlies,-400,+313
Golden State Warriors,Orlando Magic,+179,-213
San Antonio Spurs,Sacramento Kings,-909,+659
Chicago Bulls,Atlanta Hawks,-357,+284
Minnesota Timberwolves,Utah Jazz,-127,+106
Oklahoma City Thunder,Detroit Pistons,-500,+380
Brooklyn Nets,Los Angeles Clippers,+118,-137
Charlotte Hornets,Portland Trail Blazers,+166,-196
Philadelphia 76ers,Boston Celtics,-101,-118
Toronto Raptors,Indiana Pacers,-105,-114
Phoenix Suns,Denver Nuggets,-179,+154
Dallas Mavericks,New York Knicks,-208,+175
Miami Heat,Los Angeles Lakers,-102,-118
Sacramento Kings,Orlando Magic,+440,-588
San Antonio Spurs,Detroit Pistons,-909,+629
Memphis Grizzlies,New York Knicks,-175,+150
Milwaukee Bucks,Cleveland Cavaliers,-526,+403
Minnesota Timberwolves,Indiana Pacers,-116,-103
New Orleans Pelicans,Dallas Mavericks,+188,-222
Boston Celtics,Los Angeles Clippers,-500,+379
Brooklyn Nets,Golden State Warriors,+102,-122
Charlotte Hornets,Chicago Bulls,+301,-370
Philadelphia 76ers,Oklahoma City Thunder,-123,+104
Toronto Raptors,Utah Jazz,-125,+104
Phoenix Suns,Houston Rockets,-175,+152
Miami Heat,Portland Trail Blazers,-500,+390
Atlanta Hawks,Los Angeles Lakers,+183,-217
Cleveland Cavaliers,Golden State Warriors,+173,-204
Indiana Pacers,Philadelphia 76ers,-108,-111
Washington Wizards,Milwaukee Bucks,+100,-119
Sacramento Kings,Houston Rockets,+162,-189
Chicago Bulls,New Orleans Pelicans,-769,+509
Memphis Grizzlies,Oklahoma City Thunder,-149,+129
Minnesota Timberwolves,Dallas Mavericks,+254,-312
New York Knicks,Utah Jazz,-250,+210
Charlotte Hornets,Los Angeles Clippers,-104,-115
Orlando Magic,Portland Trail Blazers,-128,+110
Milwaukee Bucks,Boston Celtics,+288,-357
Dallas Mavericks,Memphis Grizzlies,-294,+242
Oklahoma City Thunder,Phoenix Suns,-256,+212
Atlanta Hawks,New York Knicks,-167,+144
Cleveland Cavaliers,New Orleans Pelicans,+167,-196
Detroit Pistons,Washington Wizards,-263,+217
Philadelphia 76ers,Golden State Warriors,-345,+283
San Antonio Spurs,Los Angeles Lakers,-152,+129
Miami Heat,Chicago Bulls,-233,+194
Los Angeles Clippers,Denver Nuggets,-127,+106
Portland Trail Blazers,Charlotte Hornets,-769,+529
Utah Jazz,Sacramento Kings,-385,+301
Houston Rockets,Indiana Pacers,-294,+240
Washington Wizards,Minnesota Timberwolves,-169,+147
Brooklyn Nets,Toronto Raptors,-139,+119
Los Angeles Lakers,Charlotte Hornets,-1429,+878
San Antonio Spurs,Miami Heat,-130,+110
Dallas Mavericks,Indiana Pacers,-476,+372
Milwaukee Bucks,Phoenix Suns,+123,-145
Memphis Grizzlies,New Orleans Pelicans,-238,+197
Atlanta Hawks,Oklahoma City Thunder,-143,+122
Boston Celtics,Golden State Warriors,-588,+430
New York Knicks,Cleveland Cavaliers,-1250,+824
Orlando Magic,Chicago Bulls,-128,+108
Philadelphia 76ers,Minnesota Timberwolves,-500,+380
Brooklyn Nets,Toronto Raptors,-137,+117
Utah Jazz,Denver Nuggets,-159,+138
Miami Heat,Orlando Magic,-238,+200
Los Angeles Clippers,Houston Rockets,-143,+123
Sacramento Kings,Portland Trail Blazers,+142,-164
Denver Nuggets,Charlotte Hornets,-294,+245
Oklahoma City Thunder,Indiana Pacers,-370,+298
Boston Celtics,Phoenix Suns,-323,+261
Detroit Pistons,Minnesota Timberwolves,-200,+169
New York Knicks,New Orleans Pelicans,-143,+122
Atlanta Hawks,Chicago Bulls,+154,-182
Cleveland Cavaliers,San Antonio Spurs,+413,-556
Washington Wizards,Golden State Warriors,-109,-110
Portland Trail Blazers,Houston Rockets,-200,+171
Memphis Grizzlies,San Antonio Spurs,-118,-101
Milwaukee Bucks,Detroit Pistons,-244,+204
Minnesota Timberwolves,Los Angeles Lakers,+422,-556
Indiana Pacers,Golden State Warriors,-238,+198
Orlando Magic,New York Knicks,-323,+264
Philadelphia 76ers,Dallas Mavericks,+112,-132
Toronto Raptors,New Orleans Pelicans,+202,-244
Sacramento Kings,Los Angeles Clippers,-111,-108
Denver Nuggets,Atlanta Hawks,-256,+216
Utah Jazz,Boston Celtics,+167,-192
Brooklyn Nets,Phoenix Suns,+121,-141
Washington Wizards,Chicago Bulls,+297,-370
Portland Trail Blazers,Atlanta Hawks,-213,+179
Miami Heat,New York Knicks,-625,+442
New Orleans Pelicans,Houston Rockets,-263,+216
San Antonio Spurs,Memphis Grizzlies,-476,+369
Orlando Magic,Charlotte Hornets,-833,+575
Toronto Raptors,Dallas Mavericks,+371,-476
Cleveland Cavaliers,Philadelphia 76ers,+282,-345
Minnesota Timberwolves,Golden State Warriors,+134,-154
Oklahoma City Thunder,Los Angeles Lakers,+102,-122
Indiana Pacers,Phoenix Suns,-139,+119
Los Angeles Clippers,Boston Celtics,+288,-357
Houston Rockets,Brooklyn Nets,-417,+330
Milwaukee Bucks,Chicago Bulls,+145,-169
Memphis Grizzlies,Sacramento Kings,-769,+530
Washington Wizards,Dallas Mavericks,+462,-667
Detroit Pistons,Utah Jazz,+172,-196
Golden State Warriors,Atlanta Hawks,-152,+129
Los Angeles Lakers,Los Angeles Clippers,-833,+567
Portland Trail Blazers,Denver Nuggets,-312,+257
San Antonio Spurs,Brooklyn Nets,-909,+641
Minnesota Timberwolves,New Orleans Pelicans,+170,-200
Orlando Magic,Oklahoma City Thunder,-270,+224
Cleveland Cavaliers,New York Knicks,+308,-385
Miami Heat,Washington Wizards,-3333,+1475
Charlotte Hornets,Sacramento Kings,-238,+198
Indiana Pacers,Utah Jazz,-250,+211
Philadelphia 76ers,Detroit Pistons,-769,+527
Toronto Raptors,Phoenix Suns,+152,-179
Denver Nuggets,Boston Celtics,+170,-200
Chicago Bulls,Miami Heat,+134,-156
Portland Trail Blazers,Los Angeles Lakers,+122,-143
New Orleans Pelicans,Los Angeles Clippers,-333,+274
Phoenix Suns,Atlanta Hawks,-179,+152
Dallas Mavericks,Utah Jazz,-714,+480
Minnesota Timberwolves,Memphis Grizzlies,+135,-156
New York Knicks,Milwaukee Bucks,-303,+250
Cleveland Cavaliers,Houston Rockets,+210,-250
Indiana Pacers,Detroit Pistons,-385,+309
Orlando Magic,Sacramento Kings,-2500,+1175
Philadelphia 76ers,Washington Wizards,-625,+448
San Antonio Spurs,Oklahoma City Thunder,-312,+256
Toronto Raptors,Chicago Bulls,+366,-476
Golden State Warriors,Boston Celtics,+162,-192
Los Angeles Lakers,Atlanta Hawks,-357,+286
Denver Nuggets,Memphis Grizzlies,-123,+102
Milwaukee Bucks,Minnesota Timberwolves,-385,+308
Oklahoma City Thunder,Los Angeles Clippers,-455,+353
Detroit Pistons,Houston Rockets,+100,-122
Miami Heat,Sacramento Kings,-1667,+966
Charlotte Hornets,Toronto Raptors,-294,+241
Washington Wizards,Indiana Pacers,+112,-132
West,East,+131,-152
Sophomores,Rookies,-244,+200
Phoenix Suns,Dallas Mavericks,+108,-128
Chicago Bulls,San Antonio Spurs,-123,+104
Portland Trail Blazers,New Orleans Pelicans,-227,+190
Milwaukee Bucks,Denver Nuggets,-122,+102
Utah Jazz,Golden State Warriors,-213,+177
Dallas Mavericks,Sacramento Kings,-909,+606
Houston Rockets,Philadelphia 76ers,-185,+159
Minnesota Timberwolves,Los Angeles Clippers,-115,-105
Boston Celtics,Brooklyn Nets,-833,+582
Cleveland Cavaliers,Los Angeles Lakers,+623,-909
Detroit Pistons,Indiana Pacers,-101,-119
New York Knicks,Atlanta Hawks,-141,+119
Orlando Magic,Washington Wizards,-1111,+711
Toronto Raptors,Miami Heat,+397,-526
Golden State Warriors,New Orleans Pelicans,-137,+117
Phoenix Suns,Utah Jazz,-200,+167
Chicago Bulls,Charlotte Hornets,-625,+450
Memphis Grizzlies,Philadelphia 76ers,-154,+131
Oklahoma City Thunder,Sacramento Kings,-556,+413
Indiana Pacers,Miami Heat,+193,-233
Houston Rockets,Denver Nuggets,-145,+123
Milwaukee Bucks,Los Angeles Clippers,-256,+211
Minnesota Timberwolves,Portland Trail Blazers,+133,-156
Detroit Pistons,Atlanta Hawks,+161,-189
Brooklyn Nets,San Antonio Spurs,+320,-400
Charlotte Hornets,Los Angeles Lakers,+185,-222
Golden State Warriors,Oklahoma City Thunder,-133,+114
Phoenix Suns,Sacramento Kings,-588,+429
Cleveland Cavaliers,Washington Wizards,-128,+106
Detroit Pistons,Portland Trail Blazers,+112,-133
Memphis Grizzlies,Denver Nuggets,-149,+125
Toronto Raptors,Los Angeles Clippers,+112,-133
Orlando Magic,Los Angeles Lakers,-111,-109
Boston Celtics,Miami Heat,+129,-152
Sacramento Kings,Oklahoma City Thunder,+156,-182
Houston Rockets,Dallas Mavericks,-104,-115
Milwaukee Bucks,Indiana Pacers,-139,+118
Minnesota Timberwolves,Philadelphia 76ers,+172,-204
New Orleans Pelicans,Chicago Bulls,+127,-149
Washington Wizards,San Antonio Spurs,+227,-278
Atlanta Hawks,Charlotte Hornets,-357,+289
Brooklyn Nets,New York Knicks,+106,-127
Utah Jazz,Phoenix Suns,-256,+214
Memphis Grizzlies,Milwaukee Bucks,-185,+159
New York Knicks,Los Angeles Lakers,+134,-156
Cleveland Cavaliers,Los Angeles Clippers,+161,-189
Detroit Pistons,Miami Heat,+313,-400
Charlotte Hornets,Brooklyn Nets,-286,+236
Indiana Pacers,Minnesota Timberwolves,-455,+358
Orlando Magic,New Orleans Pelicans,-500,+376
Philadelphia 76ers,San Antonio Spurs,+129,-152
Toronto Raptors,Portland Trail Blazers,+139,-161
Denver Nuggets,Dallas Mavericks,-141,+120
Phoenix Suns,Golden State Warriors,-278,+227
Boston Celtics,Los Angeles Lakers,-135,+114
Golden State Warriors,Denver Nuggets,-143,+122
Sacramento Kings,Dallas Mavericks,+181,-217
Utah Jazz,Chicago Bulls,-115,-104
New York Knicks,Los Angeles Clippers,-345,+278
Brooklyn Nets,New Orleans Pelicans,+119,-139
Cleveland Cavaliers,Detroit Pistons,-120,+100
Indiana Pacers,Charlotte Hornets,-179,+154
Philadelphia 76ers,Orlando Magic,-103,-116
Toronto Raptors,San Antonio Spurs,+282,-345
Washington Wizards,Milwaukee Bucks,-110,-109
Houston Rockets,Minnesota Timberwolves,-500,+387
Milwaukee Bucks,Toronto Raptors,-312,+256
Oklahoma City Thunder,Memphis Grizzlies,-333,+267
Detroit Pistons,San Antonio Spurs,+246,-294
Miami Heat,Indiana Pacers,-714,+498
Atlanta Hawks,Philadelphia 76ers,-172,+147
Orlando Magic,Los Angeles Clippers,-556,+422
Golden State Warriors,Phoenix Suns,-222,+184
Portland Trail Blazers,Chicago Bulls,+119,-141
Sacramento Kings,Utah Jazz,+110,-130
Denver Nuggets,Houston Rockets,-227,+187
