Quincy Acy SAC 25 59 876 14.7 .629 .229 .318 8.1 15.1 11.6 4.4 1.6 2.2 10.0 13.1  1.8 0.7 2.5 .137  0.2 0.0 0.2 0.5 
Jordan Adams MEM 21 2 15 17.3 .427 .167 .833 0.0 15.9 7.6 31.9 10.3 0.0 19.6 30.5  0.0 0.0 0.0 .015  -2.9 4.8 1.9 0.0 
Steven Adams OKC 22 80 2014 15.5 .621 .000 .460 12.5 16.1 14.4 4.3 1.0 3.3 14.1 12.6  4.2 2.3 6.5 .155  0.8 1.3 2.1 2.1 
Arron Afflalo NYK 30 71 2371 10.9 .531 .298 .164 1.1 11.0 6.1 9.9 0.5 0.3 8.7 17.9  1.8 0.9 2.7 .055  -0.6 -1.8 -2.4 -0.2 
Alexis Ajinca NOP 27 59 861 13.8 .514 .003 .197 9.3 25.9 17.3 5.8 1.1 3.4 13.6 20.4  0.2 0.9 1.0 .058  -4.3 -0.2 -4.5 -0.5 
Cole Aldrich LAC 27 60 800 21.3 .626 .000 .373 11.9 27.1 19.6 10.0 2.9 6.7 19.6 18.4  1.4 2.0 3.5 .209  -1.0 5.8 4.8 1.4 
LaMarcus Aldridge SAS 30 74 2261 22.4 .565 .015 .289 9.2 22.2 15.9 8.1 0.9 2.8 7.8 25.9  5.6 4.5 10.1 .215  0.7 1.1 1.8 2.2 
Cliff Alexander POR 20 8 36 11.6 .500 .000 .000 6.0 12.1 9.0 0.0 1.4 4.4 9.1 13.3  0.0 0.0 0.0 .052  -5.7 -1.3 -7.0 0.0 
Lavoy Allen IND 26 79 1599 12.4 .532 .000 .197 11.1 17.8 14.5 7.1 0.8 2.1 14.6 13.0  1.6 2.1 3.7 .110  -2.1 1.4 -0.6 0.6 
Tony Allen MEM 34 64 1620 12.9 .505 .090 .294 7.0 14.1 10.4 6.9 3.5 1.0 12.8 16.8  0.5 1.9 2.4 .072  -1.5 1.4 -0.1 0.8 
Al-Farouq Aminu POR 25 82 2341 12.7 .533 .485 .217 4.5 18.6 11.5 8.8 1.5 1.8 13.2 16.9  1.7 2.3 4.0 .082  -0.4 0.7 0.2 1.3 
Lou Amundson NYK 33 29 204 6.7 .401 .000 .509 12.5 13.7 13.1 8.8 1.5 2.6 18.8 17.7  -0.3 0.2 -0.1 -0.014  -5.3 0.4 -5.0 -0.2 
Chris Andersen TOT 37 27 402 15.3 .598 .194 .500 9.9 18.2 13.9 4.4 1.9 2.9 9.3 10.8  0.8 0.4 1.3 .149  -0.3 1.1 0.8 0.3 
Alan Anderson WAS 33 13 192 9.2 .495 .627 .254 0.6 15.5 7.9 10.3 1.0 0.4 3.0 15.4  0.2 0.2 0.3 .078  -1.2 -1.7 -2.8 0.0 
James Anderson SAC 26 51 721 6.0 .469 .483 .163 2.0 10.9 6.5 7.7 1.4 1.6 18.0 13.7  -0.6 0.4 -0.3 -0.017  -3.9 -0.3 -4.2 -0.4 
Justin Anderson DAL 22 55 647 12.3 .522 .474 .314 3.1 19.3 11.2 6.8 1.5 3.2 10.8 15.8  0.3 0.8 1.1 .083  -2.5 1.3 -1.2 0.1 
Kyle Anderson SAS 22 78 1245 12.9 .528 .125 .281 2.4 19.4 11.2 13.7 2.5 1.8 15.1 14.4  0.7 2.8 3.5 .133  -1.9 3.7 1.8 1.2 
Ryan Anderson NOP 27 66 2008 17.2 .546 .385 .245 7.0 15.2 10.9 6.1 0.9 1.0 8.0 24.7  3.1 0.8 3.9 .092  1.5 -2.9 -1.4 0.3 
Giannis Antetokounmpo MIL 21 80 2823 18.8 .566 .108 .404 4.6 20.0 12.4 20.0 1.7 3.4 14.8 22.3  4.2 2.9 7.1 .121  1.0 1.5 2.4 3.2 
Thanasis Antetokounmpo NYK 23 2 6 32.9 .750 .250 .000 0.0 17.9 9.1 0.0 0.0 0.0 0.0 30.2  0.0 0.0 0.0 .291  6.3 -10.5 -4.1 0.0 
Carmelo Anthony NYK 31 72 2530 20.3 .530 .237 .308 4.3 19.5 12.0 21.9 1.3 1.1 10.6 29.7  3.9 2.5 6.4 .121  2.8 -0.2 2.6 2.9 
Joel Anthony DET 33 19 96 14.1 .666 .000 .800 8.8 15.4 11.9 1.4 1.1 9.5 12.9 7.0  0.2 0.2 0.4 .177  -2.8 5.0 2.2 0.1 
Keith Appling ORL 23 5 27 -4.8 .338 .375 .250 0.0 4.2 2.1 5.0 1.9 0.0 25.3 19.5  -0.1 0.0 -0.1 -0.199  -10.3 -2.7 -13.0 -0.1 
Trevor Ariza HOU 30 81 2859 12.9 .551 .581 .187 2.6 11.6 7.1 10.0 2.8 0.8 10.8 15.7  3.1 2.3 5.4 .090  1.2 0.3 1.5 2.5 
Darrell Arthur DEN 27 70 1516 12.5 .514 .239 .108 6.2 15.4 10.7 10.0 1.8 2.6 11.4 16.7  1.0 1.3 2.3 .072  -1.2 0.8 -0.3 0.6 
Omer Asik NOP 29 68 1178 11.0 .551 .000 .574 10.9 28.7 19.5 3.1 0.9 1.6 19.7 11.4  0.7 1.0 1.7 .070  -4.0 -0.2 -4.2 -0.7 
D.J. Augustin TOT 28 62 1178 13.9 .575 .480 .366 0.8 8.0 4.4 25.3 1.6 0.3 17.1 18.0  2.0 0.6 2.6 .106  1.0 -2.7 -1.7 0.1 
Jeff Ayres LAC 28 17 107 8.3 .585 .043 .261 4.1 18.1 11.2 6.9 0.0 2.2 19.0 13.4  0.1 0.1 0.2 .077  -4.7 0.1 -4.6 -0.1 
Luke Babbitt NOP 26 47 845 11.6 .526 .377 .173 3.2 16.7 9.7 9.6 0.6 0.7 6.9 17.5  0.8 0.3 1.1 .064  -0.9 -2.0 -2.9 -0.2 
Cameron Bairstow CHI 25 18 103 6.8 .391 .125 .200 4.2 24.0 14.3 8.7 1.0 2.1 8.4 20.3  -0.1 0.1 0.0 -0.004  -6.9 -0.8 -7.7 -0.1 
Leandro Barbosa GSW 33 68 1079 11.7 .545 .297 .168 3.0 8.4 5.8 10.6 2.0 0.7 11.8 18.1  0.9 1.2 2.1 .092  -1.2 -0.9 -2.1 0.0 
J.J. Barea DAL 31 74 1667 15.4 .536 .366 .135 1.7 8.3 5.0 31.5 0.8 0.1 13.0 23.8  2.1 0.7 2.8 .082  1.6 -2.8 -1.2 0.3 
Andrea Bargnani BRK 30 46 634 11.8 .500 .057 .204 4.9 12.4 8.6 4.8 0.3 1.1 7.9 23.2  0.1 0.0 0.2 .013  -3.7 -4.2 -7.9 -0.9 
Harrison Barnes GSW 23 66 2042 12.3 .559 .338 .212 4.3 12.4 8.6 7.8 1.0 0.4 7.6 15.9  3.1 1.9 4.9 .116  0.4 -0.6 -0.2 0.9 
Matt Barnes MEM 35 76 2190 11.7 .503 .534 .199 4.2 18.3 10.9 11.6 1.8 2.4 13.8 17.9  0.4 2.2 2.6 .056  -0.4 0.8 0.4 1.3 
Will Barton DEN 25 82 2353 16.0 .535 .331 .273 2.7 20.0 11.2 14.4 1.5 1.3 11.2 23.0  2.4 1.9 4.3 .088  0.3 -0.4 -0.1 1.1 
Brandon Bass LAL 30 66 1342 17.4 .619 .006 .467 8.1 15.0 11.4 9.2 1.2 3.2 9.9 13.9  3.4 0.7 4.1 .146  0.1 0.7 0.8 1.0 
Nicolas Batum CHO 27 70 2448 15.6 .546 .457 .220 2.4 16.8 9.6 26.9 1.3 1.4 17.6 21.4  2.0 2.9 5.0 .097  1.1 0.9 2.0 2.5 
Jerryd Bayless MIL 27 52 1505 12.4 .568 .529 .206 1.6 9.0 5.4 16.2 1.6 0.6 13.3 16.4  1.8 0.6 2.4 .075  1.1 -2.1 -1.0 0.4 
Aron Baynes DET 29 81 1233 17.8 .563 .005 .430 11.9 22.5 17.0 6.6 0.9 3.2 12.8 18.5  2.4 1.7 4.1 .158  -1.3 1.1 -0.2 0.6 
Kent Bazemore ATL 26 75 2083 13.4 .551 .421 .208 1.5 18.0 9.9 12.7 2.3 1.4 14.8 20.0  0.3 3.8 4.1 .094  -1.3 1.6 0.3 1.2 
Bradley Beal WAS 22 55 1708 15.5 .547 .339 .220 2.6 9.8 6.2 15.6 1.5 0.5 11.3 25.3  1.4 1.3 2.7 .076  1.0 -1.6 -0.6 0.6 
Michael Beasley HOU 27 20 363 22.5 .563 .044 .239 8.8 21.1 14.9 9.1 1.5 2.1 9.6 29.7  0.6 0.3 1.0 .128  -0.8 -2.5 -3.4 -0.1 
Marco Belinelli SAC 29 68 1672 9.4 .500 .468 .217 0.7 6.9 3.8 11.1 1.1 0.1 10.3 19.7  0.2 0.3 0.5 .014  -1.3 -2.9 -4.2 -0.9 
Anthony Bennett TOR 22 19 84 10.4 .446 .519 .370 8.3 22.8 15.7 0.0 3.1 0.0 11.3 19.2  0.0 0.1 0.1 .054  -4.8 -4.6 -9.4 -0.2 
Patrick Beverley HOU 27 71 2041 13.0 .553 .522 .148 3.9 9.6 6.8 17.9 2.3 1.1 12.6 15.3  3.1 1.3 4.4 .102  1.4 -0.3 1.1 1.6 
Bismack Biyombo TOR 23 82 1808 14.9 .586 .003 .785 11.7 29.5 20.8 2.4 0.5 6.1 15.5 11.5  2.8 3.1 5.9 .156  -2.4 2.3 -0.1 0.9 
Nemanja Bjelica MIN 27 60 1075 11.2 .594 .532 .234 5.4 17.2 11.4 11.4 1.2 1.6 15.3 12.8  1.4 0.6 1.9 .087  0.5 -0.2 0.3 0.6 
Tarik Black LAL 24 39 496 12.3 .537 .000 .433 9.2 25.4 17.0 5.2 1.4 2.9 15.1 12.9  0.3 0.4 0.7 .072  -4.0 0.6 -3.4 -0.2 
DeJuan Blair WAS 26 29 218 5.4 .414 .015 .191 10.1 19.4 14.6 7.3 1.8 0.7 16.9 17.8  -0.3 0.3 -0.1 -0.015  -6.3 -0.1 -6.4 -0.2 
