Shareef Abdur-Rahim SAC 30 80 2015 13.1 .524 .031 .358 7.0 16.4 11.6 9.2 1.3 1.5 13.3 19.5  1.1 1.7 2.8 .067  -2.1 0.0 -2.1 -0.1 
Hassan Adams NJN 22 61 495 13.0 .577 .007 .267 8.4 9.9 9.2 4.5 1.8 0.6 12.7 16.3  0.5 0.5 1.0 .095  -2.4 -1.2 -3.6 -0.2 
Maurice Ager DAL 22 32 214 2.9 .408 .214 .471 0.6 11.0 5.9 5.0 1.0 1.1 15.1 21.7  -0.5 0.2 -0.3 -0.060  -7.5 -1.8 -9.3 -0.4 
LaMarcus Aldridge POR 21 63 1392 17.1 .533 .004 .240 12.6 15.3 13.9 3.2 0.9 4.2 7.5 19.3  2.5 1.0 3.4 .118  -0.3 -0.6 -0.9 0.4 
Malik Allen CHI 28 60 638 10.4 .443 .004 .132 7.6 13.7 10.6 4.2 1.4 2.0 7.1 20.5  -0.2 1.1 1.0 .073  -4.9 -0.3 -5.2 -0.5 
Ray Allen* SEA 31 55 2219 21.6 .564 .384 .268 3.1 10.4 6.7 19.0 1.9 0.4 10.7 29.5  5.4 0.9 6.3 .136  5.4 -2.1 3.4 3.0 
Tony Allen BOS 25 33 805 17.0 .596 .127 .517 5.1 13.6 9.2 12.5 3.2 1.2 19.1 22.1  0.8 1.1 1.9 .111  0.0 1.1 1.1 0.6 
Rafer Alston HOU 30 82 3040 12.9 .496 .519 .174 1.1 9.5 5.3 24.1 2.2 0.3 13.4 19.4  1.7 4.9 6.6 .104  0.4 0.9 1.3 2.5 
Lou Amundson TOT 24 11 89 9.6 .412 .000 .667 17.6 20.2 18.9 1.7 0.6 6.9 20.5 12.7  -0.1 0.1 0.1 .039  -5.5 1.4 -4.1 0.0 
Alan Anderson CHA 24 17 256 10.1 .538 .247 .284 4.9 10.0 7.4 13.8 1.4 0.0 19.4 20.1  0.0 0.1 0.1 .024  -2.2 -1.8 -4.0 -0.1 
Derek Anderson CHA 32 50 1190 13.7 .586 .517 .361 2.8 8.6 5.6 17.6 2.3 0.5 14.1 15.1  2.0 0.9 2.9 .117  1.5 -0.4 1.0 0.9 
Carmelo Anthony DEN 22 65 2486 22.1 .552 .103 .391 6.6 11.1 8.9 19.2 1.5 0.7 12.1 33.4  5.2 2.1 7.3 .140  3.1 -1.1 2.0 2.5 
Rafael Araujo UTA 26 28 248 8.3 .463 .000 .446 10.8 21.5 16.2 6.1 1.3 0.7 17.9 17.1  -0.1 0.3 0.1 .027  -4.5 -0.7 -5.2 -0.2 
Gilbert Arenas WAS 25 74 2942 24.0 .565 .377 .464 2.3 11.1 6.6 27.2 2.4 0.3 11.2 31.4  9.3 1.5 10.8 .177  7.0 -2.0 5.0 5.2 
Trevor Ariza ORL 21 57 1278 16.2 .567 .019 .461 9.7 14.2 12.0 8.9 2.5 1.2 15.8 19.2  1.5 1.9 3.4 .128  0.2 1.2 1.5 1.1 
Darrell Armstrong IND 38 81 1275 15.1 .547 .568 .247 3.0 9.3 6.1 24.8 2.9 0.4 15.4 17.4  1.7 1.5 3.2 .121  1.7 -0.6 1.1 1.0 
Hilton Armstrong NOK 22 56 634 12.2 .570 .000 .536 10.3 17.0 13.6 2.5 1.0 3.3 18.5 13.6  0.5 0.7 1.2 .091  -3.1 0.5 -2.6 -0.1 
Carlos Arroyo ORL 27 72 1304 14.4 .501 .107 .347 3.0 9.5 6.3 27.1 1.6 0.1 14.0 22.8  1.2 1.3 2.5 .094  -0.4 -1.6 -2.0 0.0 
Chucky Atkins MEM 32 75 2064 17.4 .580 .428 .435 1.0 7.0 4.0 27.9 1.2 0.1 13.0 21.4  5.1 -0.2 4.9 .114  3.5 -4.1 -0.6 0.7 
James Augustine ORL 22 2 7 16.6 .333 .000 .000 18.0 34.4 26.4 48.9 0.0 0.0 0.0 19.9  0.0 0.0 0.0 .168  3.3 1.8 5.0 0.0 
Kelenna Azubuike GSW 23 41 669 13.4 .572 .359 .355 4.2 11.4 7.7 6.2 1.6 1.1 13.3 18.7  0.7 0.5 1.2 .083  -1.1 -1.6 -2.7 -0.1 
Renaldo Balkman NYK 22 68 1064 16.1 .531 .098 .327 11.0 21.8 16.4 7.0 2.8 3.3 13.5 15.5  1.1 1.7 2.8 .125  -1.0 2.4 1.4 0.9 
Marcus Banks PHO 25 45 503 11.3 .497 .148 .306 2.4 6.2 4.4 17.4 2.3 0.4 15.2 23.5  -0.1 0.4 0.4 .037  -2.8 -1.3 -4.1 -0.3 
Leandro Barbosa PHO 24 80 2613 18.4 .595 .394 .209 1.0 8.1 4.8 18.7 1.8 0.4 10.7 23.4  6.1 2.1 8.2 .151  3.8 -0.9 2.9 3.2 
J.J. Barea DAL 22 33 191 9.6 .440 .269 .308 4.5 11.1 7.9 20.4 0.3 0.4 13.7 25.0  -0.1 0.2 0.1 .015  -2.8 -2.6 -5.4 -0.2 
Andrea Bargnani TOR 21 65 1629 12.8 .546 .429 .227 3.7 14.8 9.2 5.1 1.0 2.5 13.5 22.6  0.2 1.7 1.9 .057  -1.1 -0.7 -1.7 0.1 
Matt Barnes GSW 26 76 1813 14.7 .547 .462 .196 5.4 16.0 10.6 12.8 1.9 1.7 13.3 18.5  1.9 1.8 3.7 .099  0.5 0.3 0.9 1.3 
Andre Barrett CHI 24 6 29 8.2 .500 .000 .000 4.0 15.6 9.8 38.2 0.0 0.0 33.3 18.4  0.0 0.0 0.0 .014  -5.6 -1.6 -7.1 0.0 
Earl Barron MIA 25 28 203 6.6 .357 .012 .217 11.3 12.5 11.9 4.0 1.6 1.6 10.8 23.8  -0.5 0.2 -0.3 -0.062  -8.1 -2.3 -10.4 -0.4 
Brent Barry SAS 35 75 1631 16.6 .666 .675 .275 1.3 10.2 5.9 13.3 1.8 0.5 11.3 15.6  4.2 2.6 6.8 .201  3.5 0.4 3.9 2.4 
Brandon Bass NOK 21 21 162 7.2 .411 .023 .364 9.1 21.9 15.3 2.8 0.7 1.5 16.4 17.2  -0.2 0.2 0.0 -0.011  -7.2 -1.5 -8.7 -0.3 
Maceo Baston IND 31 47 405 13.7 .714 .092 .618 5.9 15.4 10.6 6.5 1.5 3.4 24.9 14.2  0.5 0.5 1.1 .127  -1.9 1.4 -0.6 0.1 
Esteban Batista ATL 23 13 81 12.5 .524 .000 .438 10.3 34.6 22.3 8.1 2.0 0.0 17.3 13.1  0.0 0.1 0.2 .101  -3.8 -0.1 -4.0 0.0 
Tony Battie ORL 30 66 1575 9.8 .513 .003 .214 7.4 19.3 13.5 3.6 1.0 1.5 13.4 13.4  0.6 2.1 2.7 .081  -2.9 0.6 -2.3 -0.1 
Shane Battier HOU 28 82 2988 12.0 .589 .570 .173 2.6 10.4 6.5 9.2 1.4 1.5 9.3 12.1  4.4 4.6 9.0 .144  0.8 2.5 3.3 4.0 
