Randy Brown CHI 28 72 1057 13.0 .461 .066 .252 3.7 8.1 5.9 18.0 4.1 1.2 13.6 18.1  0.4 2.0 2.4 .107  -2.1 1.9 -0.2 0.5 
Kobe Bryant LAL 18 71 1103 14.4 .544 .322 .393 4.9 8.7 6.8 13.8 2.3 1.6 18.5 24.7  0.5 1.3 1.8 .079  -0.9 -0.8 -1.7 0.1 
Mark Bryant PHO 31 41 1018 13.3 .589 .000 .393 7.7 16.5 12.2 7.2 1.1 0.4 12.5 16.3  1.6 0.7 2.3 .109  -0.6 -0.5 -1.1 0.2 
Jud Buechler CHI 28 76 703 9.8 .423 .342 .089 7.3 12.8 10.1 11.4 1.7 2.2 14.1 12.1  0.1 1.1 1.2 .082  -2.5 1.6 -0.9 0.2 
Matt Bullard HOU 29 71 1025 10.3 .535 .644 .120 1.5 11.2 6.6 10.0 1.1 1.3 11.3 15.0  0.7 1.0 1.7 .080  -1.3 -0.7 -2.0 0.0 
Scott Burrell TOT 26 57 939 10.3 .483 .428 .280 6.4 13.7 10.1 12.1 1.6 1.5 14.8 17.4  0.3 0.5 0.8 .042  -1.3 -0.8 -2.1 0.0 
Willie Burton ATL 28 24 380 8.6 .507 .397 .586 3.5 9.2 6.4 4.8 1.2 0.6 15.1 21.3  0.1 0.4 0.5 .060  -3.4 -2.3 -5.7 -0.4 
Mitchell Butler POR 26 49 465 9.0 .503 .312 .400 5.0 8.4 6.8 10.0 1.5 0.3 15.5 16.9  0.1 0.5 0.6 .063  -2.3 -1.1 -3.4 -0.2 
Jason Caffey CHI 23 75 1405 14.3 .574 .003 .548 11.0 13.1 12.1 9.3 0.9 0.5 16.9 18.3  2.2 1.7 3.9 .134  -0.4 -0.5 -0.9 0.4 
Michael Cage PHI 35 82 1247 10.3 .475 .000 .291 9.6 18.6 14.0 4.9 1.9 2.4 9.7 6.0  1.0 1.0 2.0 .078  -2.8 1.5 -1.3 0.2 
Adrian Caldwell TOT 30 45 569 7.5 .443 .022 .543 10.7 21.6 16.0 3.1 1.4 1.0 19.7 10.6  -0.2 0.4 0.2 .016  -5.2 -0.9 -6.1 -0.6 
Marcus Camby TOR 22 63 1897 17.8 .523 .018 .339 7.9 16.7 12.2 9.6 1.8 5.5 13.0 24.3  1.4 2.3 3.7 .095  -1.8 1.5 -0.3 0.8 
Elden Campbell LAL 28 77 2516 16.8 .520 .004 .393 9.5 18.3 14.0 8.6 1.0 3.5 10.5 22.0  3.4 3.6 7.0 .134  -1.1 1.1 0.0 1.3 
Antoine Carr UTA 35 82 1460 12.1 .522 .006 .243 5.5 10.9 8.3 8.2 0.9 3.6 11.5 20.8  0.8 1.6 2.4 .079  -2.5 0.1 -2.3 -0.1 
Chris Carr MIN 22 55 830 13.3 .556 .325 .269 4.4 11.6 8.0 9.8 1.5 0.9 10.9 18.8  1.0 0.6 1.7 .096  -0.3 -1.9 -2.2 0.0 
Jimmy Carruth MIL 27 4 21 9.7 .727 .000 .333 0.0 23.2 11.7 0.0 0.0 7.1 22.5 9.8  0.0 0.0 0.0 .090  -6.5 -0.4 -6.9 0.0 
Sam Cassell TOT 27 61 1714 18.4 .541 .295 .321 3.0 9.1 6.0 31.8 2.3 0.8 15.8 27.3  2.7 1.1 3.9 .108  2.8 -1.6 1.2 1.4 
Duane Causwell SAC 28 46 581 8.9 .535 .032 .394 11.3 14.2 12.7 5.1 1.4 4.9 23.6 11.1  0.1 0.6 0.7 .060  -3.3 2.2 -1.1 0.1 
Cedric Ceballos TOT 27 50 1426 16.2 .522 .165 .301 8.4 18.5 13.5 7.6 1.2 1.2 10.8 24.7  1.1 1.3 2.4 .082  -1.0 -1.5 -2.5 -0.2 
Tom Chambers CHH 37 12 83 -3.9 .290 .097 .129 4.5 15.6 10.2 7.2 0.7 0.0 21.6 23.7  -0.5 0.0 -0.4 -0.239  -12.5 -3.3 -15.9 -0.3 
Rex Chapman PHO 29 65 1833 15.2 .551 .419 .199 1.6 9.9 5.8 16.3 1.5 0.3 10.5 22.4  2.4 0.9 3.3 .086  1.8 -2.0 -0.2 0.8 
Calbert Cheaney WSB 25 79 2411 11.1 .530 .041 .188 3.4 9.5 6.5 7.2 1.7 0.6 10.6 16.5  1.6 2.2 3.9 .077  -1.7 -0.1 -1.7 0.2 
Pete Chilcutt VAN 28 54 662 14.5 .521 .418 .133 11.6 15.8 13.7 11.8 2.1 2.0 13.8 14.2  0.7 0.4 1.1 .080  -0.2 -0.1 -0.3 0.3 
Randolph Childress TOT 24 23 155 4.5 .448 .475 .200 0.8 3.8 2.3 16.6 3.1 0.0 29.3 18.3  -0.4 0.2 -0.2 -0.054  -5.8 -1.4 -7.2 -0.2 
Chris Childs NYK 29 65 2076 11.2 .526 .355 .292 1.3 9.4 5.5 30.7 2.0 0.4 23.8 16.8  0.8 3.2 3.9 .091  -1.0 0.2 -0.8 0.6 
Doug Christie TOR 26 81 3127 15.1 .543 .404 .322 3.1 13.4 8.1 16.7 3.4 1.2 15.6 18.4  3.3 3.6 7.0 .107  1.2 1.4 2.6 3.7 
Derrick Coleman PHI 29 57 2102 17.3 .518 .142 .437 7.9 22.1 14.9 15.7 1.2 2.6 15.6 23.7  1.8 1.6 3.3 .076  -0.3 0.4 0.1 1.1 
Bimbo Coles GSW 28 51 1183 9.5 .463 .325 .156 3.9 7.9 5.9 19.4 1.5 0.5 15.0 14.9  0.4 0.0 0.5 .019  -1.4 -1.9 -3.2 -0.4 
Marty Conlon BOS 29 74 1614 12.8 .542 .022 .377 8.5 15.1 11.5 10.1 1.4 0.8 17.1 17.0  1.3 0.5 1.8 .053  -1.9 -1.1 -3.1 -0.4 
