Tariq Abdul-Wahad TOT 27 24 441 9.8 .418 .014 .224 10.1 11.6 10.8 8.8 2.4 1.7 14.3 19.1  -0.3 0.3 0.0 -0.003  -3.5 0.3 -3.2 -0.1 
Shareef Abdur-Rahim ATL 25 77 2980 19.8 .536 .054 .403 7.6 19.2 13.3 15.1 1.7 2.0 14.1 27.0  4.1 3.1 7.2 .116  1.2 0.8 2.0 3.0 
Courtney Alexander WAS 24 56 1325 13.6 .521 .038 .255 3.7 9.3 6.5 11.3 1.4 0.4 10.2 20.4  1.6 0.6 2.2 .080  -0.5 -1.6 -2.1 0.0 
Victor Alexander DET 32 15 97 9.2 .367 .039 .157 8.6 26.6 17.6 11.5 0.0 0.7 8.4 28.9  -0.3 0.1 -0.1 -0.073  -7.9 -3.5 -11.4 -0.2 
Malik Allen MIA 23 12 161 15.0 .469 .020 .196 11.0 16.6 13.8 5.5 1.0 3.8 3.5 17.0  0.2 0.3 0.5 .141  -2.3 0.9 -1.4 0.0 
Ray Allen* MIL 26 69 2525 21.6 .598 .460 .213 3.9 10.1 7.1 19.4 1.9 0.5 11.2 26.2  7.6 1.3 8.9 .169  6.4 -2.2 4.3 4.0 
Rafer Alston MIL 25 50 600 13.9 .434 .372 .152 2.0 11.4 6.9 36.4 2.8 0.2 16.4 19.0  0.3 0.5 0.7 .059  -1.1 -2.1 -3.3 -0.2 
John Amaechi UTA 31 54 586 5.4 .412 .000 .633 10.6 11.8 11.2 7.8 0.6 1.4 20.6 20.6  -1.0 0.3 -0.7 -0.056  -6.2 -2.1 -8.3 -0.9 
Chris Andersen DEN 23 24 262 13.8 .417 .054 .378 15.8 17.4 16.5 4.2 1.4 7.9 13.1 17.0  0.0 0.3 0.3 .058  -4.1 2.2 -1.9 0.0 
Derek Anderson POR 27 70 1860 15.5 .538 .373 .340 2.9 9.1 6.0 18.6 2.0 0.3 11.0 19.4  3.8 1.5 5.3 .137  2.0 -1.1 0.9 1.3 
Kenny Anderson BOS 31 76 2430 13.6 .472 .046 .184 2.5 10.1 6.2 28.1 3.0 0.3 13.3 16.7  1.7 3.5 5.2 .103  -1.5 1.1 -0.3 1.0 
Nick Anderson MEM 34 15 219 4.9 .375 .632 .118 0.5 16.3 8.4 10.2 1.4 1.9 14.9 19.5  -0.6 0.2 -0.4 -0.080  -5.7 -1.1 -6.9 -0.3 
Shandon Anderson NYK 28 82 1596 8.0 .489 .378 .287 4.1 13.9 9.0 7.7 1.6 0.7 18.8 15.1  -0.9 1.3 0.4 .013  -3.2 0.4 -2.9 -0.3 
Greg Anthony TOT 34 60 1514 12.6 .460 .343 .192 1.7 8.5 5.1 30.8 2.7 0.2 15.4 18.6  0.2 0.9 1.1 .036  -0.7 -2.0 -2.7 -0.3 
Gilbert Arenas GSW 20 47 1155 17.0 .562 .294 .417 3.7 8.7 6.1 24.8 3.0 0.6 17.6 20.1  2.1 0.7 2.7 .114  2.3 -1.1 1.2 0.9 
Brandon Armstrong NJN 21 35 196 3.8 .358 .200 .118 5.7 3.5 4.6 6.5 1.9 0.4 8.2 22.3  -0.4 0.2 -0.2 -0.054  -5.9 -2.8 -8.7 -0.3 
Darrell Armstrong ORL 33 82 2730 16.7 .553 .481 .248 3.4 9.7 6.5 25.5 3.0 0.3 16.0 17.9  5.0 2.6 7.6 .134  3.0 0.0 3.0 3.4 
Carlos Arroyo TOT 22 37 371 12.4 .467 .018 .162 3.5 9.0 6.2 31.2 1.6 0.2 16.2 17.2  0.2 0.1 0.4 .047  -2.3 -2.4 -4.8 -0.3 
Chucky Atkins DET 27 79 2285 14.5 .568 .425 .152 1.6 6.5 4.1 20.5 1.7 0.3 13.2 20.0  3.3 1.8 5.1 .107  2.0 -2.0 -0.1 1.1 
